x-axis,1,2,3
-969.0300E-06,-189.5100E-06,+498.1784E-06,-2.8673523562E+00
-968.0310E-06,-192.3744E-06,+488.4548E-06,-2.8610458236E+00
-967.0320E-06,-226.6206E-06,+482.8015E-06,-2.8557568790E+00
-966.0330E-06,-232.2487E-06,+483.7312E-06,-2.8507757232E+00
-965.0340E-06,-219.9121E-06,+490.2889E-06,-2.8453046178E+00
-964.0350E-06,-201.9472E-06,+498.4296E-06,-2.8388975827E+00
-963.0360E-06,-196.7965E-06,+496.7462E-06,-2.8321073817E+00
-962.0370E-06,-203.0779E-06,+468.7563E-06,-2.8257882863E+00
-961.0380E-06,-214.8869E-06,+456.3191E-06,-2.8203611507E+00
-960.0390E-06,-215.2387E-06,+459.3593E-06,-2.8159830100E+00
-959.0400E-06,-211.9975E-06,+465.1382E-06,-2.8119189397E+00
-958.0410E-06,-214.8116E-06,+466.1181E-06,-2.8073146684E+00
-957.0420E-06,-207.7010E-06,+464.7864E-06,-2.8011023569E+00
-956.0430E-06,-216.4447E-06,+460.8920E-06,-2.7941551208E+00
-955.0440E-06,-214.9372E-06,+454.5603E-06,-2.7875093923E+00
-954.0450E-06,-225.9422E-06,+435.9925E-06,-2.7811714526E+00
-953.0460E-06,-238.7060E-06,+416.5201E-06,-2.7758134125E+00
-952.0470E-06,-255.3392E-06,+403.0276E-06,-2.7706752216E+00
-951.0480E-06,-257.1985E-06,+398.6055E-06,-2.7649151714E+00
-950.0490E-06,-258.3291E-06,+402.1985E-06,-2.7582820056E+00
-949.0500E-06,-240.2638E-06,+416.7714E-06,-2.7511777344E+00
-948.0510E-06,-202.9523E-06,+433.5553E-06,-2.7448335133E+00
-947.0520E-06,-191.0678E-06,+450.5151E-06,-2.7393310008E+00
-946.0530E-06,-176.1181E-06,+465.1382E-06,-2.7343498451E+00
-945.0540E-06,-181.4447E-06,+479.4095E-06,-2.7291551215E+00
-944.0550E-06,-165.6407E-06,+494.1583E-06,-2.7230684382E+00
-943.0560E-06,-155.5151E-06,+512.2739E-06,-2.7160897950E+00
-942.0570E-06,-159.2085E-06,+526.8970E-06,-2.7088473328E+00
-941.0580E-06,-156.9975E-06,+529.8367E-06,-2.7019943178E+00
-940.0590E-06,-141.4196E-06,+541.6457E-06,-2.6961400465E+00
-939.0600E-06,-116.5201E-06,+554.2085E-06,-2.6910332626E+00
-938.0610E-06,-85.9925E-06,+566.9975E-06,-2.6851978356E+00
-937.0620E-06,-69.7613E-06,+574.0578E-06,-2.6783196949E+00
-936.0630E-06,-81.1432E-06,+577.1985E-06,-2.6710835141E+00
-935.0640E-06,-112.5000E-06,+563.0528E-06,-2.6641237152E+00
-934.0650E-06,-155.9673E-06,+534.2337E-06,-2.6584013534E+00
-933.0660E-06,-187.5000E-06,+497.8518E-06,-2.6533511022E+00
-932.0670E-06,-228.9322E-06,+466.0678E-06,-2.6484390420E+00
-931.0680E-06,-236.1935E-06,+443.7814E-06,-2.6427920571E+00
-930.0690E-06,-248.3543E-06,+435.8668E-06,-2.6364541175E+00
-929.0700E-06,-231.5955E-06,+426.3191E-06,-2.6298209517E+00
-928.0710E-06,-229.1332E-06,+428.9322E-06,-2.6236023588E+00
-927.0720E-06,-224.9623E-06,+430.6658E-06,-2.6184264795E+00
-926.0730E-06,-240.6156E-06,+423.5301E-06,-2.6138913037E+00
-925.0740E-06,-249.9623E-06,+418.0528E-06,-2.6093310022E+00
-924.0750E-06,-249.6859E-06,+419.2839E-06,-2.6035646706E+00
-923.0760E-06,-227.7261E-06,+434.6859E-06,-2.5971953239E+00
-922.0770E-06,-179.0578E-06,+470.2889E-06,-2.5898774848E+00
-921.0780E-06,-164.5854E-06,+503.6055E-06,-2.5830370326E+00
-920.0790E-06,-125.8668E-06,+538.2538E-06,-2.5772016056E+00
-919.0800E-06,-104.4598E-06,+569.6608E-06,-2.5725345202E+00
-918.0810E-06,-98.4296E-06,+601.1935E-06,-2.5678611534E+00
-917.0820E-06,-90.8166E-06,+611.7211E-06,-2.5627480881E+00
-916.0830E-06,-88.4799E-06,+612.1231E-06,-2.5569377867E+00
-915.0840E-06,-111.1683E-06,+606.5201E-06,-2.5507066310E+00
-914.0850E-06,-114.5100E-06,+593.5301E-06,-2.5442681888E+00
-913.0860E-06,-124.0075E-06,+569.6357E-06,-2.5385269829E+00
-912.0870E-06,-134.9372E-06,+552.5754E-06,-2.5330998472E+00
-911.0880E-06,-138.2035E-06,+541.3945E-06,-2.5275282393E+00
-910.0890E-06,-155.9673E-06,+522.5754E-06,-2.5205935660E+00
-909.0900E-06,-165.5151E-06,+516.6457E-06,-2.5131752243E+00
-908.0910E-06,-180.3141E-06,+498.5050E-06,-2.5056877872E+00
-907.0920E-06,-195.0628E-06,+478.9824E-06,-2.4992556265E+00
-906.0930E-06,-198.7060E-06,+459.1834E-06,-2.4941362798E+00
-905.0940E-06,-214.3342E-06,+437.5502E-06,-2.4896011040E+00
-904.0950E-06,-234.7362E-06,+425.3141E-06,-2.4845006015E+00
-903.0960E-06,-259.9623E-06,+425.5653E-06,-2.4785018579E+00
-902.0970E-06,-244.9623E-06,+432.8015E-06,-2.4717681896E+00
-901.0980E-06,-233.1030E-06,+446.4950E-06,-2.4652920590E+00
-900.0990E-06,-230.4899E-06,+446.6960E-06,-2.4593372852E+00
-899.1000E-06,-209.4849E-06,+454.4598E-06,-2.4542242199E+00
-898.1010E-06,-197.6256E-06,+450.7915E-06,-2.4489541195E+00
-897.1020E-06,-214.4095E-06,+447.9774E-06,-2.4429993457E+00
-896.1030E-06,-200.2387E-06,+456.1432E-06,-2.4358134161E+00
-895.1040E-06,-201.8216E-06,+471.5201E-06,-2.4282631649E+00
-894.1050E-06,-171.6709E-06,+484.2337E-06,-2.4212782404E+00
-893.1060E-06,-176.5452E-06,+503.0528E-06,-2.4155433158E+00
-892.1070E-06,-140.2387E-06,+520.1131E-06,-2.4105433159E+00
-891.1080E-06,-127.1482E-06,+536.1181E-06,-2.4048837682E+00
-890.1090E-06,-135.0126E-06,+547.0980E-06,-2.3984516075E+00
-889.1100E-06,-133.2286E-06,+547.5502E-06,-2.3915043714E+00
-888.1110E-06,-135.6658E-06,+537.2739E-06,-2.3846325121E+00
-887.1120E-06,-144.2839E-06,+526.5955E-06,-2.3790483414E+00
-886.1130E-06,-160.9171E-06,+521.2437E-06,-2.3740923113E+00
-885.1140E-06,-171.7462E-06,+513.1784E-06,-2.3694126631E+00
-884.1150E-06,-183.9824E-06,+500.9422E-06,-2.3639289948E+00
-883.1160E-06,-190.0126E-06,+491.1683E-06,-2.3575156783E+00
-882.1170E-06,-208.4045E-06,+479.0327E-06,-2.3508385427E+00
-881.1180E-06,-203.7312E-06,+465.9422E-06,-2.3442493468E+00
-880.1190E-06,-201.2437E-06,+453.9573E-06,-2.3382380403E+00
-879.1200E-06,-215.0126E-06,+444.1583E-06,-2.3325219599E+00
-878.1210E-06,-219.3844E-06,+443.0276E-06,-2.3263913067E+00
-877.1220E-06,-248.7814E-06,+437.2487E-06,-2.3198397993E+00
-876.1230E-06,-249.4347E-06,+433.7563E-06,-2.3127606536E+00
-875.1240E-06,-220.2136E-06,+441.0176E-06,-2.3058385431E+00
-874.1250E-06,-217.0226E-06,+456.3442E-06,-2.2997016085E+00
-873.1260E-06,-211.2688E-06,+476.4447E-06,-2.2944315081E+00
-872.1270E-06,-206.3693E-06,+487.8266E-06,-2.2894252267E+00
-871.1280E-06,-182.4497E-06,+500.3643E-06,-2.2839666841E+00
-870.1290E-06,-171.0427E-06,+511.5703E-06,-2.2775659304E+00
-869.1300E-06,-161.4950E-06,+510.3643E-06,-2.2707443224E+00
-868.1310E-06,-159.9623E-06,+508.5553E-06,-2.2641425637E+00
-867.1320E-06,-169.5352E-06,+510.6909E-06,-2.2584139205E+00
-866.1330E-06,-165.6910E-06,+502.7261E-06,-2.2536840211E+00
-865.1340E-06,-176.2437E-06,+491.2940E-06,-2.2492179407E+00
-864.1350E-06,-190.7663E-06,+481.2186E-06,-2.2440169358E+00
-863.1360E-06,-185.4899E-06,+479.6105E-06,-2.2377292474E+00
-862.1370E-06,-183.8819E-06,+471.3693E-06,-2.2309139208E+00
-861.1380E-06,-194.5352E-06,+465.3392E-06,-2.2239918104E+00
-860.1390E-06,-207.1734E-06,+449.7111E-06,-2.2179490968E+00
-859.1400E-06,-209.4849E-06,+436.4950E-06,-2.2127355291E+00
-858.1410E-06,-227.9020E-06,+423.1281E-06,-2.2075282427E+00
-857.1420E-06,-234.2085E-06,+418.2035E-06,-2.2015860317E+00
-856.1430E-06,-241.8719E-06,+414.8618E-06,-2.1950659313E+00
-855.1440E-06,-230.7663E-06,+422.9271E-06,-2.1879742228E+00
-854.1450E-06,-239.6357E-06,+431.5955E-06,-2.1819566349E+00
-853.1460E-06,-233.2286E-06,+438.6558E-06,-2.1767242229E+00
-852.1470E-06,-229.5603E-06,+451.4196E-06,-2.1723712079E+00
-851.1480E-06,-227.1482E-06,+459.2337E-06,-2.1678109064E+00
-850.1490E-06,-207.9523E-06,+465.5402E-06,-2.1621764844E+00
-849.1500E-06,-204.4598E-06,+470.7915E-06,-2.1550722131E+00
-848.1510E-06,-191.4447E-06,+460.5151E-06,-2.1477041227E+00
-847.1520E-06,-195.6156E-06,+462.1985E-06,-2.1407568866E+00
-846.1530E-06,-191.9975E-06,+462.9523E-06,-2.1345508565E+00
-845.1540E-06,-209.4095E-06,+465.1382E-06,-2.1292807561E+00
-844.1550E-06,-203.0779E-06,+466.0176E-06,-2.1238536205E+00
-843.1560E-06,-208.3543E-06,+463.9322E-06,-2.1174717110E+00
-842.1570E-06,-212.5251E-06,+473.0025E-06,-2.1103862839E+00
-841.1580E-06,-209.5603E-06,+479.3342E-06,-2.1035772388E+00
-840.1590E-06,-226.9975E-06,+472.8015E-06,-2.0975031182E+00
-839.1600E-06,-244.1583E-06,+462.6256E-06,-2.0921639223E+00
-838.1610E-06,-241.8719E-06,+454.0075E-06,-2.0872078922E+00
-837.1620E-06,-224.0075E-06,+444.7362E-06,-2.0817681938E+00
-836.1630E-06,-232.3995E-06,+436.2437E-06,-2.0754239727E+00
-835.1640E-06,-256.5201E-06,+420.0628E-06,-2.0685269879E+00
-834.1650E-06,-260.3643E-06,+414.7613E-06,-2.0618561337E+00
-833.1660E-06,-253.8568E-06,+414.9623E-06,-2.0562154302E+00
-832.1670E-06,-260.5151E-06,+413.4548E-06,-2.0511903047E+00
-831.1680E-06,-253.5301E-06,+411.6960E-06,-2.0460772394E+00
-830.1690E-06,-262.7261E-06,+402.9774E-06,-2.0400345259E+00
-829.1700E-06,-263.1281E-06,+411.1181E-06,-2.0331186968E+00
-828.1710E-06,-267.5502E-06,+414.3844E-06,-2.0260835210E+00
-827.1720E-06,-276.1935E-06,+416.6960E-06,-2.0196576417E+00
-826.1730E-06,-256.6709E-06,+425.3643E-06,-2.0141237221E+00
-825.1740E-06,-227.4497E-06,+439.5854E-06,-2.0091425664E+00
-824.1750E-06,-210.7412E-06,+447.5502E-06,-2.0041614107E+00
-823.1760E-06,-211.1683E-06,+459.0829E-06,-1.9984704560E+00
-822.1770E-06,-190.7161E-06,+474.6105E-06,-1.9921513606E+00
-821.1780E-06,-172.3995E-06,+484.4095E-06,-1.9855998531E+00
-820.1790E-06,-180.7663E-06,+486.5452E-06,-1.9792556321E+00
-819.1800E-06,-196.4196E-06,+474.3090E-06,-1.9734139236E+00
-818.1810E-06,-208.8819E-06,+461.0930E-06,-1.9679867880E+00
-817.1820E-06,-233.9322E-06,+438.1784E-06,-1.9625596523E+00
-816.1830E-06,-260.6658E-06,+409.7362E-06,-1.9568624162E+00
-815.1840E-06,-299.6859E-06,+387.5251E-06,-1.9506563861E+00
-814.1850E-06,-307.0980E-06,+375.1884E-06,-1.9444880445E+00
-813.1860E-06,-318.7814E-06,+368.9070E-06,-1.9386903059E+00
-812.1870E-06,-332.1231E-06,+360.5653E-06,-1.9332380446E+00
-811.1880E-06,-339.5603E-06,+341.5452E-06,-1.9284139241E+00
-810.1890E-06,-357.3744E-06,+327.8769E-06,-1.9229993513E+00
-809.1900E-06,-372.0477E-06,+318.0276E-06,-1.9170697031E+00
-808.1910E-06,-363.6809E-06,+313.0779E-06,-1.9104365373E+00
-807.1920E-06,-352.5000E-06,+321.4196E-06,-1.9035332711E+00
-806.1930E-06,-328.2538E-06,+349.1080E-06,-1.8971702058E+00
-805.1940E-06,-290.5653E-06,+390.4648E-06,-1.8914666883E+00
-804.1950E-06,-237.3744E-06,+416.5201E-06,-1.8858825175E+00
-803.1960E-06,-212.2990E-06,+435.1633E-06,-1.8802543768E+00
-802.1970E-06,-220.4397E-06,+446.3442E-06,-1.8739352814E+00
-801.1980E-06,-219.9372E-06,+452.3995E-06,-1.8673021157E+00
-800.1990E-06,-227.2236E-06,+442.9020E-06,-1.8606940755E+00
-799.2000E-06,-240.2638E-06,+419.9121E-06,-1.8551350304E+00
-798.2010E-06,-244.6106E-06,+405.2387E-06,-1.8503109098E+00
-797.2020E-06,-248.8568E-06,+396.8719E-06,-1.8456940757E+00
-796.2030E-06,-256.6457E-06,+388.4296E-06,-1.8401852818E+00
-795.2040E-06,-280.5904E-06,+375.6156E-06,-1.8336274929E+00
-794.2050E-06,-313.1281E-06,+362.6256E-06,-1.8266488498E+00
-793.2060E-06,-311.4196E-06,+345.0377E-06,-1.8195759855E+00
-792.2070E-06,-328.4548E-06,+336.5201E-06,-1.8132380459E+00
-791.2080E-06,-337.8015E-06,+329.4598E-06,-1.8072078952E+00
-790.2090E-06,-329.4095E-06,+328.2538E-06,-1.8010898048E+00
-789.2100E-06,-330.3392E-06,+336.9975E-06,-1.7944566391E+00
-788.2110E-06,-326.6709E-06,+342.7764E-06,-1.7874717145E+00
-787.2120E-06,-313.0528E-06,+348.4548E-06,-1.7805621669E+00
-786.2130E-06,-321.0427E-06,+351.4447E-06,-1.7742305086E+00
-785.2140E-06,-325.8166E-06,+345.9171E-06,-1.7683197047E+00
-784.2150E-06,-322.5502E-06,+337.6256E-06,-1.7631438253E+00
-783.2160E-06,-327.8769E-06,+329.9372E-06,-1.7577104083E+00
-782.2170E-06,-313.4296E-06,+332.1482E-06,-1.7516802576E+00
-781.2180E-06,-311.7211E-06,+347.2739E-06,-1.7453171924E+00
-780.2190E-06,-280.6156E-06,+358.9322E-06,-1.7392996045E+00
-779.2200E-06,-268.5301E-06,+365.5151E-06,-1.7336840267E+00
-778.2210E-06,-276.2186E-06,+360.4146E-06,-1.7290169413E+00
-777.2220E-06,-266.7211E-06,+366.8216E-06,-1.7241928207E+00
-776.2230E-06,-235.2889E-06,+377.4246E-06,-1.7187468409E+00
-775.2240E-06,-251.1935E-06,+376.7714E-06,-1.7119315143E+00
-774.2250E-06,-249.6859E-06,+380.3392E-06,-1.7050094038E+00
-773.2260E-06,-246.3191E-06,+383.5804E-06,-1.6984830220E+00
-772.2270E-06,-246.8216E-06,+390.1131E-06,-1.6930056351E+00
-771.2280E-06,-245.3141E-06,+380.2889E-06,-1.6883385498E+00
-770.2290E-06,-263.2538E-06,+372.8015E-06,-1.6835583991E+00
-769.2300E-06,-288.1281E-06,+369.5352E-06,-1.6776224695E+00
-768.2310E-06,-285.1884E-06,+358.9322E-06,-1.6705370424E+00
-767.2320E-06,-297.3744E-06,+341.5955E-06,-1.6631501078E+00
-766.2330E-06,-309.3844E-06,+333.9322E-06,-1.6564541280E+00
-765.2340E-06,-311.4698E-06,+342.4749E-06,-1.6506689522E+00
-764.2350E-06,-296.6709E-06,+360.1131E-06,-1.6454930728E+00
-763.2360E-06,-273.5050E-06,+373.4296E-06,-1.6398146809E+00
-762.2370E-06,-274.6105E-06,+380.9171E-06,-1.6334202086E+00
-761.2380E-06,-279.1583E-06,+392.1231E-06,-1.6263285002E+00
-760.2390E-06,-272.8518E-06,+396.2437E-06,-1.6194063897E+00
-759.2400E-06,-271.4196E-06,+395.6658E-06,-1.6131438269E+00
-758.2410E-06,-269.0075E-06,+401.8970E-06,-1.6076538773E+00
-757.2420E-06,-235.0879E-06,+416.2940E-06,-1.6020697065E+00
-756.2430E-06,-217.7261E-06,+435.7663E-06,-1.5959767417E+00
-755.2440E-06,-208.3040E-06,+444.3342E-06,-1.5891928222E+00
-754.2450E-06,-203.8317E-06,+449.4347E-06,-1.5823963398E+00
-753.2460E-06,-207.0729E-06,+458.5301E-06,-1.5761777469E+00
-752.2470E-06,-204.4347E-06,+450.1382E-06,-1.5709264907E+00
-751.2480E-06,-227.8015E-06,+436.8970E-06,-1.5662091541E+00
-750.2490E-06,-248.5301E-06,+424.5352E-06,-1.5609139280E+00
-749.2500E-06,-264.7613E-06,+411.1181E-06,-1.5551978477E+00
-748.2510E-06,-258.6809E-06,+405.9925E-06,-1.5484327724E+00
-747.2520E-06,-257.2236E-06,+400.4397E-06,-1.5417242297E+00
-746.2530E-06,-258.0779E-06,+393.7312E-06,-1.5355370439E+00
-745.2540E-06,-264.0075E-06,+389.7613E-06,-1.5306187022E+00
-744.2550E-06,-272.2990E-06,+389.6357E-06,-1.5259264912E+00
-743.2560E-06,-269.1080E-06,+396.0427E-06,-1.5209076470E+00
-742.2570E-06,-267.9020E-06,+396.1181E-06,-1.5153234762E+00
-741.2580E-06,-268.0025E-06,+404.4849E-06,-1.5088410642E+00
-740.2590E-06,-252.1482E-06,+416.7211E-06,-1.5016928231E+00
-739.2600E-06,-245.1633E-06,+425.8166E-06,-1.4949277478E+00
-738.2610E-06,-247.7764E-06,+426.1935E-06,-1.4890232253E+00
-737.2620E-06,-246.0427E-06,+434.2337E-06,-1.4831375469E+00
-736.2630E-06,-217.8769E-06,+450.3894E-06,-1.4768184515E+00
-735.2640E-06,-204.2839E-06,+459.4598E-06,-1.4700282506E+00
-734.2650E-06,-196.5452E-06,+468.2789E-06,-1.4630810145E+00
-733.2660E-06,-178.8065E-06,+481.3945E-06,-1.4566739794E+00
-732.2670E-06,-170.5151E-06,+486.7714E-06,-1.4506877985E+00
-731.2680E-06,-194.1583E-06,+478.3543E-06,-1.4454176981E+00
-730.2690E-06,-209.4598E-06,+463.4548E-06,-1.4401475976E+00
-729.2700E-06,-194.1583E-06,+450.3141E-06,-1.4338410650E+00
-728.2710E-06,-200.1884E-06,+437.6507E-06,-1.4271073968E+00
-727.2720E-06,-216.6960E-06,+423.4045E-06,-1.4202606632E+00
-726.2730E-06,-223.1030E-06,+421.9472E-06,-1.4136274974E+00
-725.2740E-06,-210.6658E-06,+436.0176E-06,-1.4075156884E+00
-724.2750E-06,-195.6658E-06,+444.4095E-06,-1.4020885528E+00
-723.2760E-06,-193.3794E-06,+471.6708E-06,-1.3966865428E+00
-722.2770E-06,-174.4598E-06,+483.3543E-06,-1.3907631761E+00
-721.2780E-06,-154.0327E-06,+495.9673E-06,-1.3847016183E+00
-720.2790E-06,-158.3794E-06,+502.5000E-06,-1.3788096586E+00
-719.2800E-06,-165.6407E-06,+502.5754E-06,-1.3732254878E+00
-718.2810E-06,-172.5502E-06,+502.7764E-06,-1.3684264929E+00
-717.2820E-06,-184.6608E-06,+504.3342E-06,-1.3636086537E+00
-716.2830E-06,-184.0829E-06,+505.7161E-06,-1.3584013674E+00
-715.2840E-06,-168.8065E-06,+512.8769E-06,-1.3522832770E+00
-714.2850E-06,-184.1080E-06,+503.3291E-06,-1.3456501112E+00
-713.2860E-06,-193.2789E-06,+485.5904E-06,-1.3388975987E+00
-712.2870E-06,-191.3945E-06,+472.6256E-06,-1.3328800109E+00
-711.2880E-06,-184.5352E-06,+466.6960E-06,-1.3276099104E+00
-710.2890E-06,-204.6608E-06,+455.8166E-06,-1.3224591567E+00
-709.2900E-06,-211.6206E-06,+450.5653E-06,-1.3166614181E+00
-708.2910E-06,-198.1784E-06,+455.2889E-06,-1.3103171970E+00
-707.2920E-06,-184.4095E-06,+464.2337E-06,-1.3037719710E+00
-706.2930E-06,-188.3040E-06,+472.1482E-06,-1.2979239811E+00
-705.2940E-06,-211.6457E-06,+469.6608E-06,-1.2920634284E+00
-704.2950E-06,-206.3442E-06,+478.0779E-06,-1.2867619209E+00
-703.2960E-06,-200.9171E-06,+481.0176E-06,-1.2814227250E+00
-702.2970E-06,-205.8417E-06,+471.4950E-06,-1.2757066446E+00
-701.2980E-06,-216.7462E-06,+457.8518E-06,-1.2693121723E+00
-700.2990E-06,-203.2286E-06,+453.8568E-06,-1.2625219714E+00
-699.3000E-06,-199.4347E-06,+445.6658E-06,-1.2558888056E+00
-698.3010E-06,-219.0075E-06,+442.9271E-06,-1.2500156901E+00
-697.3020E-06,-224.6859E-06,+439.6357E-06,-1.2442996098E+00
-696.3030E-06,-241.8719E-06,+442.9020E-06,-1.2385835294E+00
-695.3040E-06,-219.6859E-06,+441.8719E-06,-1.2320822732E+00
-694.3050E-06,-200.4397E-06,+454.5854E-06,-1.2255182030E+00
-693.3060E-06,-193.0025E-06,+477.9523E-06,-1.2186023739E+00
-692.3070E-06,-165.2387E-06,+495.6407E-06,-1.2125596604E+00
-691.3080E-06,-151.1181E-06,+514.7864E-06,-1.2072455901E+00
-690.3090E-06,-151.0176E-06,+525.9422E-06,-1.2023335298E+00
-689.3100E-06,-152.5754E-06,+522.8015E-06,-1.1970006153E+00
-688.3110E-06,-168.7060E-06,+521.3693E-06,-1.1908573993E+00
-687.3120E-06,-165.2136E-06,+521.8719E-06,-1.1839729773E+00
-686.3130E-06,-164.8367E-06,+527.7261E-06,-1.1770383040E+00
-685.3140E-06,-161.6206E-06,+528.6055E-06,-1.1706438317E+00
-684.3150E-06,-153.2035E-06,+531.5955E-06,-1.1645885554E+00
-683.3160E-06,-150.6156E-06,+534.8618E-06,-1.1587782539E+00
-682.3170E-06,-151.9472E-06,+525.2889E-06,-1.1523460932E+00
-681.3180E-06,-170.8417E-06,+520.3392E-06,-1.1454428269E+00
-680.3190E-06,-174.5603E-06,+517.1482E-06,-1.1389604149E+00
-679.3200E-06,-153.0779E-06,+520.6658E-06,-1.1327732291E+00
-678.3210E-06,-145.4397E-06,+525.6658E-06,-1.1275282543E+00
-677.3220E-06,-161.7965E-06,+512.8015E-06,-1.1223586563E+00
-676.3230E-06,-173.3794E-06,+515.7663E-06,-1.1165671991E+00
-675.3240E-06,-163.6055E-06,+516.7462E-06,-1.1100408173E+00
-674.3250E-06,-174.9372E-06,+520.4146E-06,-1.1032506163E+00
-673.3260E-06,-164.5352E-06,+533.6055E-06,-1.0967242345E+00
-672.3270E-06,-154.3090E-06,+550.5904E-06,-1.0909830285E+00
-671.3280E-06,-144.5100E-06,+567.2990E-06,-1.0858699632E+00
-670.3290E-06,-148.6558E-06,+574.7864E-06,-1.0809139331E+00
-669.3300E-06,-167.3995E-06,+567.2739E-06,-1.0751099131E+00
-668.3310E-06,-178.4548E-06,+544.6859E-06,-1.0683134308E+00
-667.3320E-06,-197.3241E-06,+529.5100E-06,-1.0610772499E+00
-666.3330E-06,-202.0226E-06,+529.1080E-06,-1.0545383053E+00
-665.3340E-06,-202.2487E-06,+521.2437E-06,-1.0493121747E+00
-664.3350E-06,-200.9422E-06,+514.0075E-06,-1.0450219737E+00
-663.3360E-06,-201.3191E-06,+513.0276E-06,-1.0404491095E+00
-662.3370E-06,-196.5201E-06,+514.4598E-06,-1.0349591598E+00
-661.3380E-06,-188.4045E-06,+510.1131E-06,-1.0280244865E+00
-660.3390E-06,-169.2588E-06,+525.1633E-06,-1.0209453408E+00
-659.3400E-06,-147.5502E-06,+550.8166E-06,-1.0143687077E+00
-658.3410E-06,-128.8065E-06,+581.4698E-06,-1.0084767480E+00
-657.3420E-06,-127.8769E-06,+604.0327E-06,-1.0034516224E+00
-656.3430E-06,-112.7010E-06,+620.1131E-06,-998.1626778E-03
-655.3440E-06,-111.3945E-06,+631.5703E-06,-992.1325271E-03
-654.3450E-06,-114.0075E-06,+636.6206E-06,-985.4742357E-03
-653.3460E-06,-106.1683E-06,+636.5703E-06,-978.8724770E-03
-652.3470E-06,-104.6608E-06,+640.6909E-06,-972.6287584E-03
-651.3480E-06,-96.1432E-06,+646.5955E-06,-966.8561454E-03
-650.3490E-06,-108.2538E-06,+648.6809E-06,-961.8247384E-03
-649.3500E-06,-119.6608E-06,+622.1734E-06,-956.4227284E-03
-648.3510E-06,-143.5050E-06,+597.1231E-06,-949.9465979E-03
-647.3520E-06,-159.3342E-06,+583.5804E-06,-942.9993618E-03
-646.3530E-06,-167.0226E-06,+580.9925E-06,-935.8197136E-03
-645.3540E-06,-183.6055E-06,+572.0477E-06,-929.5320252E-03
-644.3550E-06,-175.4397E-06,+569.6608E-06,-924.1048896E-03
-643.3560E-06,-163.3794E-06,+579.5854E-06,-918.8222263E-03
-642.3570E-06,-174.7362E-06,+602.0226E-06,-912.5219752E-03
-641.3580E-06,-153.9824E-06,+621.9221E-06,-905.9139350E-03
-640.3590E-06,-129.7111E-06,+633.8317E-06,-899.1677039E-03
-639.3600E-06,-136.4950E-06,+642.3995E-06,-893.0433321E-03
-638.3610E-06,-131.1181E-06,+649.5100E-06,-887.6538850E-03
-637.3620E-06,-134.5352E-06,+638.6306E-06,-882.6601664E-03
-636.3630E-06,-150.7663E-06,+623.4296E-06,-877.3900660E-03
-635.3640E-06,-154.9121E-06,+615.4146E-06,-871.8435836E-03
-634.3650E-06,-149.6859E-06,+618.2789E-06,-865.3109204E-03
-633.3660E-06,-143.2538E-06,+623.0025E-06,-858.6149406E-03
-632.3670E-06,-127.0226E-06,+624.4095E-06,-852.1827798E-03
