x-axis,1,3
second,Volt,Volt
+0.0E+00,+1.98775123E-03,+2.90532346580E+00
+50.00E-09,+1.99055525E-03,-359.37839332E-03
+100.00E-09,+1.98717353E-03,-3.07982208759E+00
+150.00E-09,+1.99973634E-03,-3.07381211151E+00
+200.00E-09,+1.99608762E-03,-3.07385734999E+00
+250.00E-09,+1.98963566E-03,-3.07299931134E+00
+300.00E-09,+1.99089194E-03,-3.07236486608E+00
+350.00E-09,+1.98947472E-03,-3.07127692948E+00
+400.00E-09,+1.99486253E-03,-3.07010982554E+00
+450.00E-09,+2.00364090E-03,-3.06903319856E+00
+500.00E-09,+1.99468523E-03,-3.06738367948E+00
+550.00E-09,+1.99138956E-03,-3.06589620063E+00
+600.00E-09,+1.99348978E-03,-3.06427560535E+00
+650.00E-09,+1.98912764E-03,-3.06267632980E+00
+700.00E-09,+1.99405343E-03,-3.06114491198E+00
+750.00E-09,+1.99312710E-03,-3.05961979872E+00
+800.00E-09,+1.98577114E-03,-3.05808207633E+00
+850.00E-09,+1.99033425E-03,-3.05641123751E+00
+900.00E-09,+1.98763477E-03,-3.05506577867E+00
+950.00E-09,+1.98370134E-03,-3.05335971148E+00
+1.00000E-06,+1.98433390E-03,-3.05202556226E+00
+1.05000E-06,+1.97594631E-03,-3.05046522063E+00
+1.10000E-06,+1.97466635E-03,-3.04901797520E+00
+1.15000E-06,+1.97688592E-03,-3.04767381586E+00
+1.20000E-06,+1.96904638E-03,-3.04643755469E+00
+1.25000E-06,+1.96853028E-03,-3.04527304976E+00
+1.30000E-06,+1.96243791E-03,-3.04416119442E+00
+1.35000E-06,+1.95664085E-03,-3.04311219174E+00
+1.40000E-06,+1.95883077E-03,-3.04237725940E+00
+1.45000E-06,+1.95229718E-03,-3.04125669345E+00
+1.50000E-06,+1.94692209E-03,-3.04030447229E+00
+1.55000E-06,+1.94459933E-03,-3.03958084958E+00
+1.60000E-06,+1.93431769E-03,-3.03885722686E+00
+1.65000E-06,+1.93188753E-03,-3.03791742186E+00
+1.70000E-06,+1.92855316E-03,-3.03709591109E+00
+1.75000E-06,+1.92081527E-03,-3.03625288761E+00
+1.80000E-06,+1.91979557E-03,-3.03528805732E+00
+1.85000E-06,+1.91018499E-03,-3.03445393742E+00
+1.90000E-06,+1.90169596E-03,-3.03335839675E+00
+1.95000E-06,+1.89999172E-03,-3.03225154647E+00
+2.00000E-06,+1.88985907E-03,-3.03104550861E+00
+2.05000E-06,+1.88537912E-03,-3.02983947075E+00
+2.10000E-06,+1.87866746E-03,-3.02871389974E+00
+2.15000E-06,+1.86771553E-03,-3.02711332469E+00
+2.20000E-06,+1.86615297E-03,-3.02609083977E+00
+2.25000E-06,+1.85847571E-03,-3.02483937046E+00
+2.30000E-06,+1.84895139E-03,-3.02339212504E+00
+2.35000E-06,+1.84583879E-03,-3.02204146817E+00
+2.40000E-06,+1.83390257E-03,-3.02022620330E+00
+2.45000E-06,+1.82803737E-03,-3.01873631840E+00
+2.50000E-06,+1.82455843E-03,-3.01716336765E+00
