x-axis,1,3
second,Volt,Volt
-5.0000E-06,,
-4.8700E-06,+179.9668E-06,+2.7951229406E+00
-4.7400E-06,+187.6858E-06,+2.7975562704E+00
-4.6100E-06,+184.7938E-06,+2.7995803272E+00
-4.4800E-06,+194.5174E-06,+2.8014923039E+00
-4.3500E-06,+190.3835E-06,+2.8033786568E+00
-4.2200E-06,+192.2530E-06,+2.8059501906E+00
-4.0900E-06,+191.7723E-06,+2.8086372355E+00
-3.9600E-06,+191.4834E-06,+2.8125147981E+00
-3.8300E-06,+196.8153E-06,+2.8167359166E+00
-3.7000E-06,+202.3712E-06,+2.8212711054E+00
-3.5700E-06,+196.0338E-06,+2.8256492591E+00
-3.4400E-06,+197.0063E-06,+2.8296524405E+00
-3.3100E-06,+192.0486E-06,+2.8334633553E+00
-3.1800E-06,+189.4359E-06,+2.8363855753E+00
-3.0500E-06,+192.5584E-06,+2.8387938278E+00
-2.9200E-06,+195.3086E-06,+2.8404351891E+00
-2.7900E-06,+184.1379E-06,+2.8421915150E+00
-2.6600E-06,+182.5123E-06,+2.8438686544E+00
-2.5300E-06,+186.5723E-06,+2.8460589699E+00
-2.4000E-06,+181.1206E-06,+2.8492813372E+00
-2.2700E-06,+185.8579E-06,+2.8524873506E+00
-2.1400E-06,+183.9980E-06,+2.8565350800E+00
-2.0100E-06,+181.5331E-06,+2.8609534198E+00
-1.8800E-06,+188.6186E-06,+2.8655219093E+00
-1.7500E-06,+188.1646E-06,+2.8695125057E+00
-1.6200E-06,+195.1482E-06,+2.8731287229E+00
-1.4900E-06,+186.3140E-06,+2.8760778583E+00
-1.3600E-06,+188.4660E-06,+2.8783039982E+00
-1.2300E-06,+198.6023E-06,+2.8801670654E+00
-1.1000E-06,+204.0011E-06,+2.8818216047E+00
-970.0E-09,+196.0828E-06,+2.8835257522E+00
-840.0E-09,+204.9081E-06,+2.8857217210E+00
-710.0E-09,+213.9637E-06,+2.8888077688E+00
-580.0E-09,+192.0590E-06,+2.8919353741E+00
-450.0E-09,+176.6946E-06,+2.8957977815E+00
-320.0E-09,+179.8034E-06,+2.9003273635E+00
-190.0E-09,+196.5565E-06,+2.9049077061E+00
-60.0E-09,+220.7281E-06,+2.9092895822E+00
+70.0E-09,+212.9177E-06,-2.8825143378E+00
+200.0E-09,+213.9325E-06,-3.0375038090E+00
+330.0E-09,+207.6754E-06,-3.0347995390E+00
+460.0E-09,+211.2943E-06,-3.0319030951E+00
+590.0E-09,+194.6318E-06,-3.0296731863E+00
+720.0E-09,+180.6083E-06,-3.0276003127E+00
+850.0E-09,+166.1470E-06,-3.0255274391E+00
+980.0E-09,+163.6841E-06,-3.0225286157E+00
+1.1100E-06,+148.3769E-06,-3.0192497083E+00
+1.2400E-06,+115.9715E-06,-3.0149883109E+00
+1.3700E-06,+95.0488E-06,-3.0102628325E+00
+1.5000E-06,+76.1857E-06,-3.0056441418E+00
+1.6300E-06,+64.8262E-06,-3.0009519178E+00
+1.7600E-06,+65.3346E-06,-2.9973552640E+00
