x-axis,1,3
second,Volt,Volt
+103.50000E-06,,
+103.52500E-06,+1.92398235E-03,-581.80590191E-03
+103.55000E-06,+1.91880641E-03,-581.06467900E-03
+103.57500E-06,+1.91129432E-03,-580.14758394E-03
+103.60000E-06,+1.91538943E-03,-579.54455922E-03
+103.62500E-06,+1.91036346E-03,-578.94153450E-03
+103.65000E-06,+1.90551547E-03,-577.65388829E-03
+103.67500E-06,+1.89817714E-03,-576.87487080E-03
+103.70000E-06,+1.89008678E-03,-576.03321413E-03
+103.72500E-06,+1.88619248E-03,-575.37977655E-03
+103.75000E-06,+1.88523831E-03,-574.51291344E-03
+103.77500E-06,+1.88451043E-03,-573.93509516E-03
+103.80000E-06,+1.88081525E-03,-573.09986823E-03
+103.82500E-06,+1.87674573E-03,-572.46520733E-03
+103.85000E-06,+1.87473513E-03,-571.88729859E-03
+103.87500E-06,+1.87593997E-03,-570.90137580E-03
+103.90000E-06,+1.87272730E-03,-570.43027027E-03
+103.92500E-06,+1.87094093E-03,-569.82081580E-03
+103.95000E-06,+1.86531338E-03,-569.33102405E-03
+103.97500E-06,+1.86305487E-03,-568.77180154E-03
+104.00000E-06,+1.86400602E-03,-568.41984617E-03
+104.02500E-06,+1.86011305E-03,-567.60363714E-03
+104.05000E-06,+1.86252346E-03,-567.13253161E-03
+104.07500E-06,+1.85832740E-03,-566.67377302E-03
+104.10000E-06,+1.85586591E-03,-566.22778348E-03
+104.12500E-06,+1.85533824E-03,-565.93882911E-03
+104.15000E-06,+1.85564264E-03,-565.58053444E-03
+104.17500E-06,+1.85644165E-03,-565.04685002E-03
+104.20000E-06,+1.85697234E-03,-564.61996883E-03
+104.22500E-06,+1.85395179E-03,-564.30589848E-03
+104.25000E-06,+1.85106442E-03,-563.86591657E-03
+104.27500E-06,+1.85194722E-03,-563.57696220E-03
+104.30000E-06,+1.84917734E-03,-563.20665226E-03
+104.32500E-06,+1.84649621E-03,-562.73554674E-03
+104.35000E-06,+1.84357781E-03,-562.42147639E-03
+104.37500E-06,+1.83938706E-03,-562.10707438E-03
+104.40000E-06,+1.84199610E-03,-561.81812001E-03
+104.42500E-06,+1.83832772E-03,-561.47926534E-03
+104.45000E-06,+1.83591562E-03,-561.16519499E-03
+104.47500E-06,+1.83201963E-03,-560.63718655E-03
+104.50000E-06,+1.83109143E-03,-560.22298395E-03
+104.52500E-06,+1.82357415E-03,-559.90891360E-03
+104.55000E-06,+1.81739948E-03,-559.47469812E-03
+104.57500E-06,+1.81649169E-03,-559.21085973E-03
+104.60000E-06,+1.81500417E-03,-558.89802558E-03
+104.62500E-06,+1.81350843E-03,-558.33856186E-03
+104.65000E-06,+1.81284999E-03,-557.71042116E-03
+104.67500E-06,+1.81221823E-03,-557.38334056E-03
+104.70000E-06,+1.81053835E-03,-556.94945673E-03
+104.72500E-06,+1.80764700E-03,-556.61117494E-03
+104.75000E-06,+1.80546481E-03,-555.82599907E-03
+104.77500E-06,+1.80253857E-03,-555.28531203E-03
