x-axis,1,2,3
second,Volt,Volt,Volt
-4.560000E-03,-151.673E-06,+2.230694E-03,-443.331874E-03
-4.555000E-03,-69.182E-06,+2.409738E-03,-412.389684E-03
-4.550000E-03,-15.391E-06,+2.372801E-03,-380.197451E-03
-4.545000E-03,-238.557E-06,+2.210514E-03,-348.595653E-03
-4.540000E-03,-199.406E-06,+2.299687E-03,-321.478788E-03
-4.535000E-03,-86.241E-06,+2.379963E-03,-291.171021E-03
-4.530000E-03,-37.273E-06,+2.400114E-03,-258.677316E-03
-4.525000E-03,-56.470E-06,+2.374183E-03,-228.375749E-03
-4.520000E-03,-133.750E-06,+2.319233E-03,-197.131942E-03
-4.515000E-03,-36.923E-06,+2.334360E-03,-167.019105E-03
-4.510000E-03,-88.962E-06,+2.402780E-03,-139.632148E-03
-4.505000E-03,-8.324E-06,+2.595565E-03,-111.786495E-03
-4.500000E-03,+190.264E-06,+2.507220E-03,-82.804135E-03
-4.495000E-03,+29.761E-06,+2.355214E-03,-52.609514E-03
-4.490000E-03,+107.882E-06,+2.462250E-03,-23.086858E-03
-4.485000E-03,+502.827E-06,+2.609587E-03,+1.209668E-03
-4.480000E-03,+392.776E-06,+2.604056E-03,+29.752296E-03
-4.475000E-03,+146.926E-06,+2.525943E-03,+59.877999E-03
-4.470000E-03,+270.041E-06,+2.452825E-03,+92.447119E-03
-4.465000E-03,+159.205E-06,+2.421596E-03,+120.280017E-03
-4.460000E-03,+426.475E-06,+2.632906E-03,+149.262351E-03
-4.455000E-03,+372.371E-06,+2.572947E-03,+177.886757E-03
-4.450000E-03,+173.303E-06,+2.294158E-03,+204.978587E-03
-4.445000E-03,+198.010E-06,+2.396978E-03,+234.488578E-03
-4.440000E-03,+255.500E-06,+2.573156E-03,+265.751112E-03
-4.435000E-03,+617.609E-06,+2.724110E-03,+296.216049E-03
-4.430000E-03,+483.176E-06,+2.646168E-03,+326.479895E-03
-4.425000E-03,+232.221E-06,+2.563629E-03,+355.952129E-03
-4.420000E-03,+471.374E-06,+2.681247E-03,+386.837834E-03
-4.415000E-03,+273.278E-06,+2.653604E-03,+419.752456E-03
-4.410000E-03,+482.256E-06,+2.764990E-03,+447.403237E-03
-4.405000E-03,+505.911E-06,+2.692194E-03,+480.437208E-03
-4.400000E-03,+210.236E-06,+2.505590E-03,+511.825230E-03
-4.395000E-03,+404.392E-06,+2.665291E-03,+541.479803E-03
-4.390000E-03,+297.156E-06,+2.625993E-03,+570.204811E-03
-4.385000E-03,+307.840E-06,+2.661391E-03,+601.712271E-03
-4.380000E-03,+131.544E-06,+2.502449E-03,+630.386719E-03
-4.375000E-03,+189.634E-06,+2.588254E-03,+656.674640E-03
-4.370000E-03,+176.302E-06,+2.564008E-03,+687.246228E-03
-4.365000E-03,+187.553E-06,+2.592878E-03,+717.968558E-03
-4.360000E-03,+216.523E-06,+2.564985E-03,+748.759970E-03
-4.355000E-03,+121.751E-06,+2.462198E-03,+779.947223E-03
-4.350000E-03,+221.789E-06,+2.480843E-03,+805.638220E-03
-4.345000E-03,+267.321E-06,+2.601871E-03,+835.726189E-03
-4.340000E-03,+388.738E-06,+2.588581E-03,+869.023844E-03
-4.335000E-03,+249.180E-06,+2.551142E-03,+899.947279E-03
-4.330000E-03,+127.295E-06,+2.519436E-03,+928.735037E-03
-4.325000E-03,+141.639E-06,+2.493276E-03,+958.998796E-03
-4.320000E-03,+520.343E-06,+2.635169E-03,+989.689533E-03
-4.315000E-03,+411.795E-06,+2.680336E-03,+1.017918430E+00
-4.310000E-03,+140.060E-06,+2.522774E-03,+1.051806693E+00
-4.305000E-03,+342.627E-06,+2.555390E-03,+1.078094051E+00
-4.300000E-03,+435.105E-06,+2.627071E-03,+1.107679684E+00
-4.295000E-03,+352.018E-06,+2.568153E-03,+1.137811626E+00
-4.290000E-03,+363.165E-06,+2.588611E-03,+1.165782708E+00
-4.285000E-03,+702.264E-06,+2.786669E-03,+1.196209821E+00
-4.280000E-03,+458.700E-06,+2.736317E-03,+1.228408415E+00
-4.275000E-03,+417.657E-06,+2.592899E-03,+1.260255112E+00
-4.270000E-03,+542.300E-06,+2.623332E-03,+1.286071671E+00
-4.265000E-03,+459.771E-06,+2.620215E-03,+1.320047905E+00
-4.260000E-03,+597.874E-06,+2.661770E-03,+1.353496275E+00
-4.255000E-03,+734.632E-06,+2.729865E-03,+1.383967269E+00
-4.250000E-03,+569.669E-06,+2.697551E-03,+1.410286586E+00
-4.245000E-03,+542.607E-06,+2.671620E-03,+1.438571592E+00
-4.240000E-03,+660.539E-06,+2.723180E-03,+1.469796528E+00
-4.235000E-03,+601.118E-06,+2.791523E-03,+1.500047907E+00
-4.230000E-03,+545.043E-06,+2.772920E-03,+1.528376983E+00
-4.225000E-03,+313.515E-06,+2.525314E-03,+1.558025139E+00
-4.220000E-03,+547.106E-06,+2.597531E-03,+1.588653314E+00
-4.215000E-03,+741.743E-06,+2.790041E-03,+1.616806630E+00
-4.210000E-03,+496.697E-06,+2.793077E-03,+1.646580534E+00
-4.205000E-03,+646.964E-06,+2.770211E-03,+1.678257644E+00
-4.200000E-03,+372.673E-06,+2.676194E-03,+1.709846844E+00
-4.195000E-03,+469.987E-06,+2.652522E-03,+1.738923482E+00
-4.190000E-03,+537.126E-06,+2.728587E-03,+1.766674852E+00
-4.185000E-03,+515.743E-06,+2.859309E-03,+1.797164587E+00
-4.180000E-03,+384.320E-06,+2.725533E-03,+1.829218753E+00
-4.175000E-03,+458.860E-06,+2.685242E-03,+1.857805473E+00
-4.170000E-03,+398.422E-06,+2.701897E-03,+1.886957456E+00
-4.165000E-03,+490.208E-06,+2.792174E-03,+1.916417130E+00
-4.160000E-03,+373.373E-06,+2.778756E-03,+1.946624453E+00
-4.155000E-03,+247.323E-06,+2.660512E-03,+1.973257704E+00
-4.150000E-03,+235.125E-06,+2.646547E-03,+2.004947424E+00
-4.145000E-03,+432.352E-06,+2.776249E-03,+2.034168385E+00
-4.140000E-03,+651.546E-06,+2.890763E-03,+2.062598236E+00
-4.135000E-03,+512.877E-06,+2.740162E-03,+2.094005310E+00
-4.130000E-03,+287.017E-06,+2.618982E-03,+2.124281462E+00
-4.125000E-03,+322.172E-06,+2.609612E-03,+2.152748988E+00
-4.120000E-03,+325.086E-06,+2.683081E-03,+2.187146029E+00
-4.115000E-03,+489.154E-06,+2.684835E-03,+2.216769064E+00
-4.110000E-03,+366.889E-06,+2.631845E-03,+2.243025230E+00
-4.105000E-03,+244.514E-06,+2.438501E-03,+2.274024046E+00
-4.100000E-03,+194.039E-06,+2.389765E-03,+2.304036596E+00
-4.095000E-03,+383.684E-06,+2.533258E-03,+2.334809423E+00
-4.090000E-03,+284.031E-06,+2.596668E-03,+2.363659615E+00
