x-axis,1,3
second,Volt,Volt
+28.500E-06,+3.009485E-03,-2.374481755E+00
+28.600E-06,+3.011344E-03,-2.373118685E+00
+28.700E-06,+3.007726E-03,-2.371755615E+00
+28.800E-06,+3.006420E-03,-2.370392545E+00
+28.900E-06,+3.009761E-03,-2.368715405E+00
+29.000E-06,+3.011244E-03,-2.366692760E+00
+29.100E-06,+3.010389E-03,-2.364123654E+00
+29.200E-06,+3.004862E-03,-2.361152503E+00
+29.300E-06,+3.004434E-03,-2.357848468E+00
+29.400E-06,+3.007073E-03,-2.354224105E+00
+29.500E-06,+3.012626E-03,-2.350580877E+00
+29.600E-06,+3.006294E-03,-2.346994153E+00
+29.700E-06,+2.999912E-03,-2.343608491E+00
+29.800E-06,+2.993254E-03,-2.340750439E+00
+29.900E-06,+2.998606E-03,-2.338231618E+00
+30.000E-06,+3.002701E-03,-2.336133694E+00
+30.100E-06,+3.007726E-03,-2.334481639E+00
+30.200E-06,+3.006068E-03,-2.333093483E+00
+30.300E-06,+3.009912E-03,-2.331887448E+00
+30.400E-06,+3.006470E-03,-2.330624833E+00
+30.500E-06,+3.009360E-03,-2.329161308E+00
+30.600E-06,+3.009484E-03,-2.327320798E+00
+30.700E-06,+3.002073E-03,-2.325354711E+00
+30.800E-06,+3.008631E-03,-2.322647360E+00
+30.900E-06,+3.009334E-03,-2.319833221E+00
+31.000E-06,+3.005087E-03,-2.316504063E+00
+31.100E-06,+2.996746E-03,-2.312980118E+00
+31.200E-06,+2.995416E-03,-2.309519048E+00
+31.300E-06,+3.005014E-03,-2.306057978E+00
+31.400E-06,+3.004585E-03,-2.303030397E+00
+31.500E-06,+3.006345E-03,-2.300266640E+00
+31.600E-06,+3.008780E-03,-2.297854570E+00
+31.700E-06,+3.006018E-03,-2.295800619E+00
+31.800E-06,+2.999084E-03,-2.294148601E+00
+31.900E-06,+3.000188E-03,-2.292653619E+00
+32.000E-06,+2.998556E-03,-2.291315672E+00
+32.100E-06,+3.003103E-03,-2.290078316E+00
+32.200E-06,+3.008330E-03,-2.288482743E+00
+32.300E-06,+3.009184E-03,-2.286830726E+00
+32.400E-06,+3.006571E-03,-2.284682382E+00
+32.500E-06,+3.008982E-03,-2.282270312E+00
+32.600E-06,+3.008354E-03,-2.279569197E+00
+32.700E-06,+3.005240E-03,-2.276604258E+00
+32.800E-06,+3.008354E-03,-2.273539022E+00
+32.900E-06,+3.008931E-03,-2.270366900E+00
+33.000E-06,+3.001947E-03,-2.267194777E+00
+33.100E-06,+3.002047E-03,-2.264179690E+00
+33.200E-06,+3.007426E-03,-2.261441214E+00
+33.300E-06,+3.006017E-03,-2.259004021E+00
+33.400E-06,+3.000664E-03,-2.256880898E+00
+33.500E-06,+2.997928E-03,-2.255134782E+00
+33.600E-06,+3.002073E-03,-2.253614677E+00
+33.700E-06,+3.004585E-03,-2.252251606E+00
+33.800E-06,+3.004007E-03,-2.251045571E+00
+33.900E-06,+3.005691E-03,-2.249682501E+00
