x-axis,1,3
second,Volt,Volt
+103.50000E-06,,
+103.52500E-06,+1.89445974E-03,-580.56845750E-03
+103.55000E-06,+1.88830379E-03,-579.65136243E-03
+103.57500E-06,+1.88398239E-03,-578.75313450E-03
+103.60000E-06,+1.88277610E-03,-578.14998918E-03
+103.62500E-06,+1.87543934E-03,-577.52821793E-03
+103.65000E-06,+1.87370622E-03,-576.45408769E-03
+103.67500E-06,+1.87234947E-03,-575.53699263E-03
+103.70000E-06,+1.86953516E-03,-574.82725515E-03
+103.72500E-06,+1.86672012E-03,-574.30573676E-03
+103.75000E-06,+1.86074119E-03,-573.72773757E-03
+103.77500E-06,+1.85486019E-03,-572.67881376E-03
+103.80000E-06,+1.85194722E-03,-571.95048051E-03
+103.82500E-06,+1.85006280E-03,-571.44773880E-03
+103.85000E-06,+1.84709694E-03,-570.78805238E-03
+103.87500E-06,+1.84729787E-03,-570.08465419E-03
+103.90000E-06,+1.84506339E-03,-569.48162948E-03
+103.92500E-06,+1.84762498E-03,-568.87860476E-03
+103.95000E-06,+1.84845610E-03,-568.38881301E-03
+103.97500E-06,+1.84817837E-03,-567.91770749E-03
+104.00000E-06,+1.84478567E-03,-567.32059995E-03
+104.02500E-06,+1.83830164E-03,-566.78057624E-03
+104.05000E-06,+1.83551341E-03,-566.34735574E-03
+104.07500E-06,+1.83373114E-03,-565.88859715E-03
+104.10000E-06,+1.83420943E-03,-565.48007052E-03
+104.12500E-06,+1.83046292E-03,-565.15365324E-03
+104.15000E-06,+1.82717237E-03,-564.70766370E-03
+104.17500E-06,+1.82430903E-03,-564.30589848E-03
+104.20000E-06,+1.82038732E-03,-563.83479296E-03
+104.22500E-06,+1.81372676E-03,-563.53273788E-03
+104.25000E-06,+1.81024094E-03,-563.39481105E-03
+104.27500E-06,+1.80254906E-03,-563.04961709E-03
+104.30000E-06,+1.79950882E-03,-562.65986713E-03
+104.32500E-06,+1.79898114E-03,-562.26444121E-03
+104.35000E-06,+1.79855526E-03,-561.79333569E-03
+104.37500E-06,+1.79918207E-03,-561.47893368E-03
+104.40000E-06,+1.79792712E-03,-561.32223017E-03
+104.42500E-06,+1.79330119E-03,-561.00815982E-03
+104.45000E-06,+1.78626450E-03,-560.53705430E-03
+104.47500E-06,+1.78199599E-03,-560.06594878E-03
+104.50000E-06,+1.77731802E-03,-559.75187843E-03
+104.52500E-06,+1.77220003E-03,-559.28077290E-03
+104.55000E-06,+1.77091707E-03,-559.12373773E-03
+104.57500E-06,+1.76543805E-03,-558.65263221E-03
+104.60000E-06,+1.76832578E-03,-558.18152669E-03
+104.62500E-06,+1.76840451E-03,-557.64717895E-03
+104.65000E-06,+1.76730073E-03,-557.08228047E-03
+104.67500E-06,+1.76646804E-03,-556.59816468E-03
+104.70000E-06,+1.76521538E-03,-556.30921032E-03
+104.72500E-06,+1.76448677E-03,-555.82599907E-03
+104.75000E-06,+1.76073738E-03,-555.19785838E-03
+104.77500E-06,+1.75988886E-03,-554.56971768E-03
