x-axis,1,3
second,Volt,Volt
+103.50000E-06,,
+103.52500E-06,+2.15443464E-03,-580.63755660E-03
+103.55000E-06,+2.15237440E-03,-579.65136243E-03
+103.57500E-06,+2.15478650E-03,-579.02947058E-03
+103.60000E-06,+2.15282661E-03,-578.44531300E-03
+103.62500E-06,+2.15207217E-03,-577.33981794E-03
+103.65000E-06,+2.14672150E-03,-576.76815804E-03
+103.67500E-06,+2.14435903E-03,-575.69402780E-03
+103.70000E-06,+2.14466078E-03,-574.82725515E-03
+103.72500E-06,+2.14684768E-03,-574.43756550E-03
+103.75000E-06,+2.14654412E-03,-573.41384813E-03
+103.77500E-06,+2.14403264E-03,-572.81082341E-03
+103.80000E-06,+2.14111895E-03,-572.20779869E-03
+103.82500E-06,+2.13737196E-03,-571.44773880E-03
+103.85000E-06,+2.12958541E-03,-570.84471409E-03
+103.87500E-06,+2.13146983E-03,-570.24168937E-03
+103.90000E-06,+2.12822625E-03,-569.65152415E-03
+103.92500E-06,+2.12855336E-03,-569.03563993E-03
+103.95000E-06,+2.12491070E-03,-568.43261522E-03
+103.97500E-06,+2.12189413E-03,-567.98662567E-03
+104.00000E-06,+2.12091931E-03,-567.44660196E-03
+104.02500E-06,+2.12468984E-03,-566.81846127E-03
+104.05000E-06,+2.12754776E-03,-566.34735574E-03
+104.07500E-06,+2.12330400E-03,-566.04563233E-03
+104.10000E-06,+2.12441043E-03,-565.59964278E-03
+104.12500E-06,+2.11940765E-03,-565.24810952E-03
+104.15000E-06,+2.11478739E-03,-564.77700400E-03
+104.17500E-06,+2.11262561E-03,-564.46293365E-03
+104.20000E-06,+2.10792289E-03,-563.99182813E-03
+104.22500E-06,+2.10073899E-03,-563.83479296E-03
+104.25000E-06,+2.10220187E-03,-563.26889949E-03
+104.27500E-06,+2.09606899E-03,-563.04961709E-03
+104.30000E-06,+2.09412951E-03,-562.73554674E-03
+104.32500E-06,+2.08498742E-03,-562.15796966E-03
+104.35000E-06,+2.08164313E-03,-561.95037087E-03
+104.37500E-06,+2.07870468E-03,-561.47893368E-03
+104.40000E-06,+2.08164844E-03,-561.18997931E-03
+104.42500E-06,+2.08187605E-03,-560.90102494E-03
+104.45000E-06,+2.08121857E-03,-560.69408947E-03
+104.47500E-06,+2.07865132E-03,-560.16608103E-03
+104.50000E-06,+2.08209341E-03,-559.72009149E-03
+104.52500E-06,+2.07493717E-03,-559.43113712E-03
+104.55000E-06,+2.07423524E-03,-559.14218275E-03
+104.57500E-06,+2.07458868E-03,-558.65263221E-03
+104.60000E-06,+2.07387687E-03,-558.18152669E-03
+104.62500E-06,+2.07179646E-03,-557.61662821E-03
+104.65000E-06,+2.07400401E-03,-557.20118940E-03
+104.67500E-06,+2.06996408E-03,-556.75519986E-03
+104.70000E-06,+2.06802762E-03,-556.30921032E-03
+104.72500E-06,+2.07006093E-03,-555.82599907E-03
+104.75000E-06,+2.07381032E-03,-555.07080107E-03
+104.77500E-06,+2.07556531E-03,-554.50013616E-03
