x-axis,1,3
second,Volt,Volt
+28.500E-06,+2.934234E-03,-2.375266931E+00
+28.600E-06,+2.929510E-03,-2.373784518E+00
+28.700E-06,+2.922927E-03,-2.372540791E+00
+28.800E-06,+2.927802E-03,-2.371033240E+00
+28.900E-06,+2.926997E-03,-2.369538258E+00
+29.000E-06,+2.927952E-03,-2.367634971E+00
+29.100E-06,+2.931922E-03,-2.365222901E+00
+29.200E-06,+2.933781E-03,-2.362408784E+00
+29.300E-06,+2.935641E-03,-2.359261785E+00
+29.400E-06,+2.940540E-03,-2.355800715E+00
+29.500E-06,+2.933731E-03,-2.352056956E+00
+29.600E-06,+2.928680E-03,-2.348564505E+00
+29.700E-06,+2.932349E-03,-2.345103435E+00
+29.800E-06,+2.935716E-03,-2.342006720E+00
+29.900E-06,+2.926495E-03,-2.339330864E+00
+30.000E-06,+2.930465E-03,-2.337075867E+00
+30.100E-06,+2.932249E-03,-2.335266814E+00
+30.200E-06,+2.938255E-03,-2.333721624E+00
+30.300E-06,+2.946822E-03,-2.332440257E+00
+30.400E-06,+2.948053E-03,-2.331152519E+00
+30.500E-06,+2.942398E-03,-2.329789448E+00
+30.600E-06,+2.937222E-03,-2.328105974E+00
+30.700E-06,+2.931093E-03,-2.326158676E+00
+30.800E-06,+2.940164E-03,-2.323903642E+00
+30.900E-06,+2.942324E-03,-2.321089502E+00
+31.000E-06,+2.950692E-03,-2.317917380E+00
+31.100E-06,+2.947600E-03,-2.314550469E+00
+31.200E-06,+2.946017E-03,-2.311076770E+00
+31.300E-06,+2.946796E-03,-2.307483788E+00
+31.400E-06,+2.948053E-03,-2.304286678E+00
+31.500E-06,+2.942900E-03,-2.301428626E+00
+31.600E-06,+2.940590E-03,-2.299041679E+00
+31.700E-06,+2.941044E-03,-2.296742830E+00
+31.800E-06,+2.940439E-03,-2.294933777E+00
+31.900E-06,+2.947879E-03,-2.293281760E+00
+32.000E-06,+2.943028E-03,-2.291912492E+00
+32.100E-06,+2.945187E-03,-2.290605866E+00
+32.200E-06,+2.942677E-03,-2.289186352E+00
+32.300E-06,+2.944687E-03,-2.287458867E+00
+32.400E-06,+2.947324E-03,-2.285649814E+00
+32.500E-06,+2.944909E-03,-2.283369558E+00
+32.600E-06,+2.939587E-03,-2.280957489E+00
+32.700E-06,+2.946823E-03,-2.278124462E+00
+32.800E-06,+2.944611E-03,-2.275109374E+00
+32.900E-06,+2.950339E-03,-2.271937252E+00
+33.000E-06,+2.951945E-03,-2.268733612E+00
+33.100E-06,+2.951168E-03,-2.265593006E+00
+33.200E-06,+2.953003E-03,-2.262734954E+00
+33.300E-06,+2.951193E-03,-2.260260302E+00
+33.400E-06,+2.949309E-03,-2.257980144E+00
+33.500E-06,+2.949307E-03,-2.256014057E+00
+33.600E-06,+2.946168E-03,-2.254399852E+00
+33.700E-06,+2.948630E-03,-2.253036782E+00
+33.800E-06,+2.945640E-03,-2.251673712E+00
+33.900E-06,+2.944885E-03,-2.250310642E+00
