x-axis,1,2,3,F1
second,Volt,Volt,Volt,Volt
-1.354000E-03,-388.953E-06,-243.955E-06,+754.053201E-03,-145.186E-06
-1.352000E-03,-249.261E-06,-221.643E-06,+766.113507E-03,-27.913E-06
-1.350000E-03,-323.290E-06,-226.948E-06,+776.917218E-03,-96.604E-06
-1.348000E-03,-350.973E-06,-245.691E-06,+786.879533E-03,-105.485E-06
-1.346000E-03,-432.562E-06,-264.610E-06,+798.211511E-03,-168.209E-06
-1.344000E-03,-409.672E-06,-258.527E-06,+811.540978E-03,-151.403E-06
-1.342000E-03,-308.819E-06,-251.949E-06,+825.586051E-03,-57.132E-06
-1.340000E-03,-482.391E-06,-287.132E-06,+838.789414E-03,-195.504E-06
-1.338000E-03,-527.908E-06,-308.784E-06,+849.894787E-03,-219.337E-06
-1.336000E-03,-556.755E-06,-313.003E-06,+860.120922E-03,-243.932E-06
-1.334000E-03,-449.934E-06,-301.918E-06,+870.661127E-03,-148.289E-06
-1.332000E-03,-403.426E-06,-279.283E-06,+883.927947E-03,-124.371E-06
-1.330000E-03,-437.627E-06,-275.937E-06,+898.526104E-03,-161.957E-06
-1.328000E-03,-358.837E-06,-252.343E-06,+913.186752E-03,-106.781E-06
-1.326000E-03,-292.256E-06,-237.293E-06,+925.724121E-03,-55.240E-06
-1.324000E-03,-350.788E-06,-237.376E-06,+936.264000E-03,-113.601E-06
-1.322000E-03,-423.203E-06,-258.151E-06,+945.598175E-03,-165.244E-06
-1.320000E-03,-486.498E-06,-280.088E-06,+955.120956E-03,-206.557E-06
-1.318000E-03,-523.008E-06,-306.721E-06,+967.055798E-03,-216.488E-06
-1.316000E-03,-562.242E-06,-308.429E-06,+980.234524E-03,-254.029E-06
-1.314000E-03,-556.162E-06,-314.985E-06,+994.392822E-03,-241.351E-06
-1.312000E-03,-516.813E-06,-292.745E-06,+1.007005561E+00,-224.311E-06
-1.310000E-03,-426.202E-06,-248.804E-06,+1.017306740E+00,-177.563E-06
-1.308000E-03,-300.703E-06,-217.045E-06,+1.026954985E+00,-83.889E-06
-1.306000E-03,-302.135E-06,-204.913E-06,+1.037068221E+00,-97.450E-06
-1.304000E-03,-281.307E-06,-209.359E-06,+1.049066049E+00,-72.217E-06
-1.302000E-03,-383.498E-06,-231.848E-06,+1.063010946E+00,-151.846E-06
-1.300000E-03,-464.009E-06,-257.100E-06,+1.077797215E+00,-207.092E-06
-1.298000E-03,-492.245E-06,-279.365E-06,+1.091327540E+00,-213.124E-06
-1.296000E-03,-407.562E-06,-273.273E-06,+1.103802081E+00,-134.532E-06
-1.294000E-03,-475.297E-06,-281.165E-06,+1.116817501E+00,-194.320E-06
-1.292000E-03,-369.389E-06,-253.949E-06,+1.130661728E+00,-115.674E-06
-1.290000E-03,-350.152E-06,-241.515E-06,+1.145197081E+00,-108.843E-06
-1.288000E-03,-416.252E-06,-243.933E-06,+1.158978322E+00,-172.587E-06
-1.286000E-03,-463.041E-06,-256.142E-06,+1.171050675E+00,-207.117E-06
-1.284000E-03,-473.865E-06,-245.709E-06,+1.180736437E+00,-228.362E-06
-1.282000E-03,-319.918E-06,-219.277E-06,+1.190698752E+00,-100.859E-06
-1.280000E-03,-362.139E-06,-222.300E-06,+1.201352543E+00,-140.017E-06
-1.278000E-03,-275.675E-06,-216.094E-06,+1.214229259E+00,-59.825E-06
-1.276000E-03,-274.997E-06,-211.649E-06,+1.227545846E+00,-63.598E-06
-1.274000E-03,-306.508E-06,-233.965E-06,+1.240259244E+00,-72.753E-06
-1.272000E-03,-272.062E-06,-236.997E-06,+1.251113519E+00,-35.348E-06
-1.270000E-03,-398.697E-06,-257.102E-06,+1.260648347E+00,-141.797E-06
-1.268000E-03,-363.874E-06,-245.633E-06,+1.270309507E+00,-118.444E-06
-1.266000E-03,-361.327E-06,-243.876E-06,+1.281565970E+00,-117.677E-06
-1.264000E-03,-211.753E-06,-216.042E-06,+1.294606353E+00,+3.940E-06
-1.262000E-03,-262.681E-06,-203.756E-06,+1.308488446E+00,-59.139E-06
-1.260000E-03,-253.287E-06,-180.204E-06,+1.321515733E+00,-73.344E-06
-1.258000E-03,-92.611E-06,-143.375E-06,+1.333060785E+00,+50.389E-06
-1.256000E-03,-203.143E-06,-150.796E-06,+1.343286920E+00,-52.625E-06
-1.254000E-03,-257.175E-06,-174.869E-06,+1.354141195E+00,-82.547E-06
-1.252000E-03,-340.782E-06,-204.178E-06,+1.367294827E+00,-136.805E-06
-1.250000E-03,-255.446E-06,-206.850E-06,+1.380875596E+00,-48.868E-06
-1.248000E-03,-279.443E-06,-212.072E-06,+1.394769711E+00,-67.644E-06
-1.246000E-03,-238.156E-06,-204.134E-06,+1.407508228E+00,-34.302E-06
-1.244000E-03,-225.595E-06,-189.181E-06,+1.418462824E+00,-36.683E-06
-1.242000E-03,-209.876E-06,-164.154E-06,+1.429430348E+00,-45.939E-06
-1.240000E-03,-231.610E-06,-142.775E-06,+1.441616649E+00,-89.091E-06
-1.238000E-03,-165.650E-06,-126.725E-06,+1.455448129E+00,-39.114E-06
-1.236000E-03,-200.845E-06,-127.870E-06,+1.469305103E+00,-73.240E-06
-1.234000E-03,-108.037E-06,-125.641E-06,+1.481440417E+00,+17.266E-06
-1.232000E-03,-83.517E-06,-115.738E-06,+1.491754307E+00,+31.893E-06
-1.230000E-03,-99.604E-06,-108.607E-06,+1.500786603E+00,+8.686E-06
-1.228000E-03,-168.512E-06,-124.688E-06,+1.509932521E+00,-44.046E-06
-1.226000E-03,-198.769E-06,-144.113E-06,+1.520887672E+00,-54.907E-06
-1.224000E-03,-206.080E-06,-155.070E-06,+1.533865251E+00,-51.195E-06
-1.222000E-03,-166.180E-06,-144.608E-06,+1.547520847E+00,-21.871E-06
-1.220000E-03,-246.899E-06,-147.417E-06,+1.560837435E+00,-99.704E-06
-1.218000E-03,-107.292E-06,-115.819E-06,+1.572131221E+00,+8.192E-06
-1.216000E-03,-112.153E-06,-103.479E-06,+1.582269227E+00,-8.982E-06
-1.214000E-03,+3.806E-06,-88.551E-06,+1.592269420E+00,+91.970E-06
-1.212000E-03,-60.547E-06,-78.681E-06,+1.604355232E+00,+17.739E-06
-1.210000E-03,-40.512E-06,-65.511E-06,+1.617873015E+00,+24.597E-06
-1.208000E-03,-25.654E-06,-92.633E-06,+1.631717242E+00,+66.545E-06
-1.206000E-03,-28.730E-06,-132.858E-06,+1.644480492E+00,+103.735E-06
-1.204000E-03,-206.259E-06,-188.976E-06,+1.654718614E+00,-17.576E-06
-1.202000E-03,-183.769E-06,-189.135E-06,+1.663261523E+00,+5.007E-06
-1.200000E-03,-163.745E-06,-206.848E-06,+1.672646141E+00,+42.676E-06
-1.198000E-03,-173.989E-06,-195.686E-06,+1.684078693E+00,+21.343E-06
-1.196000E-03,-147.023E-06,-187.427E-06,+1.697508733E+00,+40.014E-06
-1.194000E-03,-6.618E-06,-147.423E-06,+1.711817590E+00,+140.419E-06
-1.192000E-03,-140.896E-06,-152.374E-06,+1.725284737E+00,+11.126E-06
-1.190000E-03,-219.781E-06,-160.364E-06,+1.736841944E+00,-59.699E-06
-1.188000E-03,-126.733E-06,-145.984E-06,+1.746880028E+00,+18.821E-06
-1.186000E-03,+56.234E-06,-120.238E-06,+1.757734303E+00,+176.087E-06
-1.184000E-03,-125.883E-06,-148.356E-06,+1.770297515E+00,+22.128E-06
-1.182000E-03,-125.707E-06,-186.908E-06,+1.783877922E+00,+60.804E-06
-1.180000E-03,-312.630E-06,-224.056E-06,+1.797772400E+00,-88.787E-06
-1.178000E-03,-271.740E-06,-227.075E-06,+1.809945375E+00,-44.930E-06
-1.176000E-03,-268.656E-06,-230.990E-06,+1.820146186E+00,-37.891E-06
-1.174000E-03,-324.381E-06,-222.022E-06,+1.829819357E+00,-102.618E-06
-1.172000E-03,-273.734E-06,-213.633E-06,+1.841176744E+00,-60.385E-06
-1.170000E-03,-234.463E-06,-184.103E-06,+1.853928405E+00,-50.630E-06
-1.168000E-03,-156.391E-06,-152.295E-06,+1.868086702E+00,-4.397E-06
-1.166000E-03,-122.334E-06,-132.517E-06,+1.881842788E+00,+9.815E-06
-1.164000E-03,-165.735E-06,-146.555E-06,+1.893462993E+00,-19.485E-06
-1.162000E-03,-277.327E-06,-172.175E-06,+1.903701488E+00,-105.440E-06
-1.160000E-03,-393.549E-06,-193.910E-06,+1.913601192E+00,-199.881E-06
-1.158000E-03,-306.962E-06,-202.450E-06,+1.924342606E+00,-104.719E-06
-1.156000E-03,-286.351E-06,-215.023E-06,+1.936867940E+00,-71.571E-06
-1.154000E-03,-343.514E-06,-230.788E-06,+1.949820206E+00,-112.939E-06
-1.152000E-03,-394.597E-06,-228.226E-06,+1.962407946E+00,-166.579E-06
-1.150000E-03,-320.753E-06,-184.856E-06,+1.973525631E+00,-136.137E-06
-1.148000E-03,-262.979E-06,-157.596E-06,+1.983173876E+00,-105.578E-06
-1.146000E-03,-249.299E-06,-140.987E-06,+1.992822121E+00,-108.573E-06
-1.144000E-03,-344.920E-06,-155.692E-06,+2.004217217E+00,-189.428E-06
-1.142000E-03,-285.924E-06,-138.802E-06,+2.017282756E+00,-147.358E-06
-1.140000E-03,-284.605E-06,-142.911E-06,+2.031943150E+00,-141.893E-06
-1.138000E-03,-239.420E-06,-165.441E-06,+2.045259738E+00,-74.202E-06
-1.136000E-03,-357.508E-06,-198.006E-06,+2.057043454E+00,-159.768E-06
-1.134000E-03,-479.802E-06,-215.392E-06,+2.067583659E+00,-264.566E-06
-1.132000E-03,-380.291E-06,-202.069E-06,+2.078437935E+00,-178.441E-06
-1.130000E-03,-294.532E-06,-187.759E-06,+2.090800168E+00,-107.033E-06
-1.128000E-03,-392.619E-06,-226.319E-06,+2.104770232E+00,-166.495E-06
-1.126000E-03,-474.776E-06,-228.224E-06,+2.118903193E+00,-246.734E-06
-1.124000E-03,-402.190E-06,-192.339E-06,+2.132194444E+00,-210.063E-06
-1.122000E-03,-319.643E-06,-159.151E-06,+2.143073634E+00,-160.753E-06
-1.120000E-03,-251.199E-06,-134.109E-06,+2.152294319E+00,-117.326E-06
-1.118000E-03,-254.485E-06,-136.293E-06,+2.161678745E+00,-118.446E-06
-1.116000E-03,-368.497E-06,-154.545E-06,+2.171955770E+00,-214.125E-06
-1.114000E-03,-289.136E-06,-163.624E-06,+2.184016076E+00,-125.728E-06
-1.112000E-03,-333.570E-06,-174.812E-06,+2.196704523E+00,-159.017E-06
-1.110000E-03,-429.615E-06,-186.122E-06,+2.209707040E+00,-243.665E-06
-1.108000E-03,-281.146E-06,-164.829E-06,+2.221252056E+00,-116.505E-06
-1.106000E-03,-317.659E-06,-162.044E-06,+2.231478191E+00,-155.816E-06
-1.104000E-03,-343.545E-06,-164.571E-06,+2.242960607E+00,-179.172E-06
-1.102000E-03,-369.304E-06,-165.031E-06,+2.255536638E+00,-204.428E-06
-1.100000E-03,-190.747E-06,-115.130E-06,+2.269694935E+00,-75.856E-06
-1.098000E-03,-171.805E-06,-106.044E-06,+2.283325159E+00,-65.996E-06
-1.096000E-03,-220.661E-06,-122.286E-06,+2.295271963E+00,-98.572E-06
-1.094000E-03,-259.899E-06,-156.331E-06,+2.306176490E+00,-103.747E-06
-1.092000E-03,-202.835E-06,-158.305E-06,+2.316880230E+00,-44.761E-06
-1.090000E-03,-347.249E-06,-170.030E-06,+2.328237677E+00,-177.411E-06
-1.088000E-03,-221.980E-06,-139.519E-06,+2.341440980E+00,-82.745E-06
-1.086000E-03,-217.563E-06,-153.305E-06,+2.355297990E+00,-64.516E-06
-1.084000E-03,-202.226E-06,-138.527E-06,+2.368061372E+00,-63.992E-06
-1.082000E-03,-253.769E-06,-148.829E-06,+2.379807608E+00,-105.173E-06
-1.080000E-03,-264.461E-06,-158.865E-06,+2.390485783E+00,-105.818E-06
-1.078000E-03,-382.964E-06,-181.023E-06,+2.402119398E+00,-202.192E-06
-1.076000E-03,-296.711E-06,-161.975E-06,+2.415725154E+00,-134.926E-06
-1.074000E-03,-187.327E-06,-152.428E-06,+2.430486689E+00,-35.192E-06
-1.072000E-03,-243.301E-06,-151.077E-06,+2.444041748E+00,-92.468E-06
-1.070000E-03,-243.546E-06,-164.511E-06,+2.455435553E+00,-79.300E-06
-1.068000E-03,-349.451E-06,-180.614E-06,+2.464756715E+00,-169.014E-06
-1.066000E-03,-377.028E-06,-188.642E-06,+2.473513000E+00,-188.596E-06
-1.064000E-03,-498.241E-06,-194.966E-06,+2.483287324E+00,-303.462E-06
-1.062000E-03,-480.907E-06,-199.789E-06,+2.495059138E+00,-281.293E-06
-1.060000E-03,-423.543E-06,-185.865E-06,+2.508828441E+00,-237.916E-06
-1.058000E-03,-389.525E-06,-179.728E-06,+2.522421184E+00,-209.990E-06
-1.056000E-03,-383.292E-06,-176.092E-06,+2.534393096E+00,-207.384E-06
-1.054000E-03,-406.763E-06,-178.888E-06,+2.544266788E+00,-228.070E-06
-1.052000E-03,-453.105E-06,-180.566E-06,+2.553337144E+00,-272.714E-06
-1.050000E-03,-492.889E-06,-190.522E-06,+2.563036098E+00,-302.532E-06
-1.048000E-03,-562.244E-06,-198.209E-06,+2.574468492E+00,-364.173E-06
-1.046000E-03,-548.746E-06,-197.773E-06,+2.587370737E+00,-351.127E-06
-1.044000E-03,-595.743E-06,-200.290E-06,+2.600473527E+00,-395.565E-06
-1.042000E-03,-586.208E-06,-219.008E-06,+2.612734607E+00,-367.336E-06
-1.040000E-03,-650.939E-06,-215.888E-06,+2.623902953E+00,-435.242E-06
-1.038000E-03,-689.089E-06,-221.845E-06,+2.635699439E+00,-467.353E-06
-1.036000E-03,-698.373E-06,-215.762E-06,+2.648325769E+00,-482.805E-06
-1.034000E-03,-769.154E-06,-211.272E-06,+2.662798137E+00,-557.993E-06
-1.032000E-03,-755.354E-06,-191.296E-06,+2.676466251E+00,-564.169E-06
-1.030000E-03,-743.234E-06,-185.617E-06,+2.689166793E+00,-557.754E-06
-1.028000E-03,-851.827E-06,-201.228E-06,+2.699317316E+00,-650.721E-06
-1.026000E-03,-872.002E-06,-229.713E-06,+2.708023350E+00,-642.402E-06
-1.024000E-03,-911.879E-06,-247.607E-06,+2.717357525E+00,-664.387E-06
-1.022000E-03,-1.021384E-03,-271.121E-06,+2.728739910E+00,-750.322E-06
-1.020000E-03,-1.055222E-03,-285.367E-06,+2.742119784E+00,-769.915E-06
-1.018000E-03,-1.151833E-03,-298.406E-06,+2.756315296E+00,-853.528E-06
-1.016000E-03,-1.263991E-03,-293.849E-06,+2.769857777E+00,-970.184E-06
-1.014000E-03,-1.342644E-03,-290.984E-06,+2.780674126E+00,-1.051619E-03
-1.012000E-03,-1.237632E-03,-261.138E-06,+2.790322371E+00,-976.546E-06
-1.010000E-03,-1.099537E-03,-218.899E-06,+2.801101747E+00,-880.661E-06
-1.008000E-03,-1.222367E-03,-215.690E-06,+2.813878612E+00,-1.006664E-03
-1.006000E-03,-1.321492E-03,-234.110E-06,+2.828350980E+00,-1.087395E-03
-1.004000E-03,-1.341639E-03,-246.420E-06,+2.842408534E+00,-1.095191E-03
-1.002000E-03,-1.316901E-03,-257.950E-06,+2.855259817E+00,-1.058984E-03
-1.000000E-03,-1.459601E-03,-260.869E-06,-2.529432584E+00,-1.198658E-03
-998.000E-06,-1.557125E-03,-284.892E-06,-3.094865256E+00,-1.272158E-03
-996.000E-06,-1.557934E-03,-285.792E-06,-3.084124771E+00,-1.272108E-03
-994.000E-06,-1.370862E-03,-274.032E-06,-3.074941107E+00,-1.096814E-03
-992.000E-06,-1.348731E-03,-277.270E-06,-3.064400902E+00,-1.071445E-03
-990.000E-06,-1.208204E-03,-259.230E-06,-3.052855428E+00,-948.990E-06
-988.000E-06,-1.179267E-03,-252.675E-06,-3.039840104E+00,-926.666E-06
-986.000E-06,-1.129334E-03,-248.828E-06,-3.027201908E+00,-880.513E-06
-984.000E-06,-1.074352E-03,-230.382E-06,-3.015644604E+00,-844.045E-06
-982.000E-06,-978.608E-06,-211.520E-06,-3.005418469E+00,-767.153E-06
-980.000E-06,-987.520E-06,-227.201E-06,-2.995318208E+00,-760.454E-06
-978.000E-06,-1.045865E-03,-250.922E-06,-2.984262435E+00,-795.007E-06
-976.000E-06,-1.051624E-03,-265.740E-06,-2.971837313E+00,-785.925E-06
-974.000E-06,-980.656E-06,-256.899E-06,-2.957654138E+00,-723.858E-06
-972.000E-06,-1.106955E-03,-264.377E-06,-2.944312672E+00,-842.628E-06
-970.000E-06,-978.102E-06,-240.640E-06,-2.932755127E+00,-737.538E-06
-968.000E-06,-1.009184E-03,-225.104E-06,-2.922981503E+00,-784.117E-06
-966.000E-06,-769.723E-06,-176.795E-06,-2.914677728E+00,-593.062E-06
-964.000E-06,-832.553E-06,-182.446E-06,-2.906197575E+00,-650.219E-06
-962.000E-06,-765.921E-06,-175.538E-06,-2.895933502E+00,-590.477E-06
-960.000E-06,-691.877E-06,-177.194E-06,-2.883885508E+00,-514.792E-06
-958.000E-06,-702.970E-06,-185.423E-06,-2.870794549E+00,-517.712E-06
-956.000E-06,-799.796E-06,-210.591E-06,-2.858345550E+00,-589.313E-06
-954.000E-06,-815.886E-06,-235.848E-06,-2.846863134E+00,-580.186E-06
-952.000E-06,-858.773E-06,-248.809E-06,-2.836008858E+00,-610.042E-06
-950.000E-06,-913.706E-06,-230.707E-06,-2.823897795E+00,-683.125E-06
-948.000E-06,-672.084E-06,-186.362E-06,-2.809739244E+00,-485.874E-06
-946.000E-06,-753.433E-06,-184.060E-06,-2.794110844E+00,-569.506E-06
-944.000E-06,-780.723E-06,-198.629E-06,-2.779701799E+00,-582.241E-06
-942.000E-06,-606.026E-06,-169.910E-06,-2.767717635E+00,-436.224E-06
-940.000E-06,-641.012E-06,-164.380E-06,-2.757692250E+00,-476.744E-06
-938.000E-06,-633.708E-06,-150.212E-06,-2.747126407E+00,-483.664E-06
-936.000E-06,-633.390E-06,-163.863E-06,-2.734488211E+00,-469.710E-06
-934.000E-06,-672.611E-06,-180.216E-06,-2.720140958E+00,-492.563E-06
-932.000E-06,-742.372E-06,-213.862E-06,-2.705894978E+00,-528.638E-06
-930.000E-06,-653.386E-06,-215.651E-06,-2.693684691E+00,-437.877E-06
-928.000E-06,-723.094E-06,-238.928E-06,-2.683458556E+00,-484.334E-06
-926.000E-06,-798.412E-06,-239.409E-06,-2.673860562E+00,-559.116E-06
-924.000E-06,-752.374E-06,-232.320E-06,-2.663295491E+00,-520.147E-06
-922.000E-06,-772.493E-06,-227.221E-06,-2.650731893E+00,-545.424E-06
-920.000E-06,-642.616E-06,-185.728E-06,-2.637276853E+00,-456.998E-06
-918.000E-06,-474.305E-06,-127.350E-06,-2.623257008E+00,-347.124E-06
-916.000E-06,-339.060E-06,-115.371E-06,-2.611423355E+00,-223.842E-06
-914.000E-06,-464.008E-06,-134.341E-06,-2.600921100E+00,-329.883E-06
-912.000E-06,-498.667E-06,-165.796E-06,-2.590657015E+00,-333.021E-06
-910.000E-06,-464.777E-06,-176.826E-06,-2.578609009E+00,-288.109E-06
-908.000E-06,-557.202E-06,-190.918E-06,-2.563859207E+00,-366.467E-06
-906.000E-06,-561.562E-06,-209.637E-06,-2.549475306E+00,-352.097E-06
-904.000E-06,-619.051E-06,-236.121E-06,-2.536247451E+00,-383.137E-06
-902.000E-06,-570.791E-06,-215.483E-06,-2.525808277E+00,-355.479E-06
-900.000E-06,-475.256E-06,-175.431E-06,-2.517366063E+00,-300.060E-06
-898.000E-06,-407.701E-06,-156.039E-06,-2.508923849E+00,-251.887E-06
-896.000E-06,-359.242E-06,-153.455E-06,-2.498797685E+00,-206.007E-06
-894.000E-06,-347.462E-06,-131.444E-06,-2.486359961E+00,-216.213E-06
-892.000E-06,-295.885E-06,-116.919E-06,-2.472038081E+00,-179.222E-06
-890.000E-06,-330.503E-06,-133.741E-06,-2.457565713E+00,-196.941E-06
-888.000E-06,-395.028E-06,-173.915E-06,-2.444048388E+00,-221.275E-06
-886.000E-06,-429.115E-06,-191.771E-06,-2.431058702E+00,-237.504E-06
-884.000E-06,-529.743E-06,-221.074E-06,-2.417603385E+00,-308.899E-06
-882.000E-06,-476.527E-06,-218.781E-06,-2.402679026E+00,-257.977E-06
-880.000E-06,-448.155E-06,-206.717E-06,-2.388344579E+00,-241.619E-06
-878.000E-06,-387.947E-06,-170.612E-06,-2.375593859E+00,-217.521E-06
-876.000E-06,-338.227E-06,-154.254E-06,-2.365180095E+00,-184.205E-06
-874.000E-06,-223.651E-06,-138.497E-06,-2.356423810E+00,-85.425E-06
-872.000E-06,-211.290E-06,-120.846E-06,-2.348609736E+00,-90.674E-06
-870.000E-06,-148.635E-06,-108.854E-06,-2.339853452E+00,-40.032E-06
-868.000E-06,-160.461E-06,-135.455E-06,-2.328972959E+00,-25.356E-06
-866.000E-06,-251.915E-06,-172.652E-06,-2.316648833E+00,-79.452E-06
-864.000E-06,-377.939E-06,-184.917E-06,-2.302754356E+00,-193.280E-06
-862.000E-06,-329.856E-06,-185.564E-06,-2.289789801E+00,-144.544E-06
-860.000E-06,-428.261E-06,-206.983E-06,-2.277981026E+00,-221.495E-06
-858.000E-06,-431.317E-06,-218.202E-06,-2.267013961E+00,-213.307E-06
-856.000E-06,-463.743E-06,-239.994E-06,-2.255493305E+00,-223.939E-06
-854.000E-06,-374.806E-06,-223.746E-06,-2.243231440E+00,-151.298E-06
-852.000E-06,-278.900E-06,-187.923E-06,-2.230065883E+00,-91.245E-06
-850.000E-06,-271.169E-06,-184.234E-06,-2.217113893E+00,-87.220E-06
-848.000E-06,-441.979E-06,-196.068E-06,-2.205317684E+00,-246.054E-06
-846.000E-06,-306.341E-06,-180.932E-06,-2.194777479E+00,-125.671E-06
-844.000E-06,-232.147E-06,-151.243E-06,-2.185343080E+00,-81.130E-06
-842.000E-06,-176.636E-06,-147.750E-06,-2.174953350E+00,-29.140E-06
-840.000E-06,-176.291E-06,-146.298E-06,-2.162842793E+00,-30.229E-06
-838.000E-06,-315.878E-06,-168.479E-06,-2.149123355E+00,-147.631E-06
-836.000E-06,-366.883E-06,-184.472E-06,-2.135241721E+00,-182.589E-06
-834.000E-06,-378.478E-06,-193.656E-06,-2.123056348E+00,-185.020E-06
-832.000E-06,-418.155E-06,-196.690E-06,-2.112202073E+00,-221.695E-06
-830.000E-06,-312.029E-06,-190.139E-06,-2.101661867E+00,-122.137E-06
-828.000E-06,-372.074E-06,-191.968E-06,-2.089714062E+00,-180.290E-06
-826.000E-06,-335.011E-06,-177.869E-06,-2.075794175E+00,-157.405E-06
-824.000E-06,-161.741E-06,-152.695E-06,-2.061296966E+00,-9.338E-06
-822.000E-06,-247.421E-06,-185.094E-06,-2.047402488E+00,-62.594E-06
-820.000E-06,-274.323E-06,-211.125E-06,-2.035078363E+00,-63.447E-06
-818.000E-06,-379.271E-06,-241.320E-06,-2.022578642E+00,-138.184E-06
-816.000E-06,-348.761E-06,-219.177E-06,-2.009262055E+00,-129.783E-06
-814.000E-06,-332.767E-06,-219.506E-06,-1.996221563E+00,-113.518E-06
-812.000E-06,-322.385E-06,-210.998E-06,-1.982967503E+00,-111.673E-06
-810.000E-06,-367.018E-06,-239.763E-06,-1.972013871E+00,-127.521E-06
-808.000E-06,-470.061E-06,-258.209E-06,-1.962365626E+00,-212.042E-06
-806.000E-06,-372.381E-06,-237.865E-06,-1.953496564E+00,-134.736E-06
-804.000E-06,-226.921E-06,-204.404E-06,-1.944325418E+00,-22.721E-06
-802.000E-06,-319.239E-06,-218.760E-06,-1.933370351E+00,-100.751E-06
-800.000E-06,-253.620E-06,-230.089E-06,-1.920630785E+00,-23.782E-06
-798.000E-06,-255.836E-06,-226.519E-06,-1.906472488E+00,-29.557E-06
-796.000E-06,-338.448E-06,-230.596E-06,-1.892213979E+00,-108.037E-06
-794.000E-06,-312.301E-06,-246.276E-06,-1.878319501E+00,-66.243E-06
-792.000E-06,-248.208E-06,-229.828E-06,-1.864625737E+00,-18.704E-06
-790.000E-06,-222.655E-06,-212.996E-06,-1.850467440E+00,-9.983E-06
-788.000E-06,-153.926E-06,-182.426E-06,-1.835995073E+00,+28.100E-06
-786.000E-06,-235.020E-06,-207.908E-06,-1.821485310E+00,-27.401E-06
-784.000E-06,-409.666E-06,-239.569E-06,-1.808445397E+00,-170.346E-06
-782.000E-06,-427.897E-06,-270.243E-06,-1.796875334E+00,-157.875E-06
-780.000E-06,-369.496E-06,-276.816E-06,-1.785706988E+00,-92.899E-06
-778.000E-06,-420.770E-06,-288.414E-06,-1.773683487E+00,-132.533E-06
-776.000E-06,-390.522E-06,-277.558E-06,-1.759864681E+00,-113.185E-06
-774.000E-06,-275.559E-06,-234.818E-06,-1.745680963E+00,-41.013E-06
-772.000E-06,-261.471E-06,-187.565E-06,-1.733570997E+00,-74.159E-06
-770.000E-06,-247.022E-06,-163.626E-06,-1.724275400E+00,-83.658E-06
-768.000E-06,-91.678E-06,-148.133E-06,-1.716461326E+00,+56.059E-06
-766.000E-06,-215.464E-06,-170.196E-06,-1.707842637E+00,-45.488E-06
-764.000E-06,-254.492E-06,-195.292E-06,-1.697226459E+00,-59.430E-06
-762.000E-06,-314.289E-06,-221.049E-06,-1.683960122E+00,-93.469E-06
-760.000E-06,-231.444E-06,-231.597E-06,-1.669814089E+00,-180E-09
-758.000E-06,-345.591E-06,-260.625E-06,-1.656686542E+00,-85.235E-06
-756.000E-06,-269.496E-06,-247.350E-06,-1.645405430E+00,-22.416E-06
-754.000E-06,-218.514E-06,-237.897E-06,-1.635594169E+00,+19.003E-06
-752.000E-06,-266.173E-06,-232.052E-06,-1.625631853E+00,-34.330E-06
-750.000E-06,-210.780E-06,-227.564E-06,-1.615354262E+00,+16.372E-06
-748.000E-06,-160.290E-06,-223.136E-06,-1.601774156E+00,+62.439E-06
-746.000E-06,-250.682E-06,-255.749E-06,-1.587037668E+00,+4.696E-06
-744.000E-06,-352.172E-06,-286.594E-06,-1.573520680E+00,-65.857E-06
-742.000E-06,-243.095E-06,-261.566E-06,-1.562515953E+00,+18.052E-06
-740.000E-06,-160.038E-06,-226.932E-06,-1.552289819E+00,+66.503E-06
-738.000E-06,-95.490E-06,-220.589E-06,-1.541749613E+00,+124.693E-06
-736.000E-06,-173.357E-06,-225.407E-06,-1.529713823E+00,+51.677E-06
-734.000E-06,-95.784E-06,-223.003E-06,-1.515680544E+00,+126.823E-06
-732.000E-06,-154.181E-06,-249.714E-06,-1.501748683E+00,+95.109E-06
-730.000E-06,-256.888E-06,-285.632E-06,-1.488784466E+00,+28.307E-06
-728.000E-06,-416.662E-06,-316.771E-06,-1.477817738E+00,-100.116E-06
-726.000E-06,-315.395E-06,-296.315E-06,-1.468458131E+00,-19.304E-06
-724.000E-06,-349.275E-06,-271.959E-06,-1.457893108E+00,-77.555E-06
-722.000E-06,-274.416E-06,-249.450E-06,-1.446271576E+00,-25.233E-06
-720.000E-06,-216.149E-06,-219.397E-06,-1.432502418E+00,+2.924E-06
-718.000E-06,-250.346E-06,-223.085E-06,-1.418972262E+00,-27.527E-06
-716.000E-06,-369.189E-06,-267.340E-06,-1.406874885E+00,-102.093E-06
-714.000E-06,-500.714E-06,-305.804E-06,-1.395870786E+00,-195.077E-06
-712.000E-06,-430.072E-06,-313.631E-06,-1.386184543E+00,-116.642E-06
-710.000E-06,-396.778E-06,-297.296E-06,-1.375656590E+00,-99.728E-06
-708.000E-06,-426.028E-06,-307.800E-06,-1.363658786E+00,-118.452E-06
-706.000E-06,-524.810E-06,-320.540E-06,-1.350505203E+00,-204.454E-06
-704.000E-06,-550.094E-06,-309.327E-06,-1.336924796E+00,-240.972E-06
-702.000E-06,-328.766E-06,-256.332E-06,-1.324651234E+00,-72.646E-06
-700.000E-06,-387.375E-06,-261.499E-06,-1.313219696E+00,-126.156E-06
