x-axis,1,2
second,Volt,Volt
-10.00000E-03,-103.33E-06,-2.87415207E+00
-9.99000E-03,+171.47E-06,-2.98500634E+00
-9.98000E-03,+253.83E-06,-2.93356161E+00
-9.97000E-03,+233.53E-06,-2.86936563E+00
-9.96000E-03,+343.45E-06,-2.81099879E+00
-9.95000E-03,+325.82E-06,-2.75964200E+00
-9.94000E-03,+269.81E-06,-2.69192844E+00
-9.93000E-03,+376.07E-06,-2.62424000E+00
-9.92000E-03,+468.18E-06,-2.56111185E+00
-9.91000E-03,+93.00E-06,-2.52029526E+00
-9.90000E-03,+149.94E-06,-2.45298371E+00
-9.89000E-03,+628.83E-06,-2.38824753E+00
-9.88000E-03,+464.71E-06,-2.33254400E+00
-9.87000E-03,+483.88E-06,-2.27891335E+00
-9.86000E-03,+421.65E-06,-2.21140079E+00
-9.85000E-03,+420.67E-06,-2.14368722E+00
-9.84000E-03,+487.60E-06,-2.08343595E+00
-9.83000E-03,+620.39E-06,-2.02658921E+00
-9.82000E-03,+488.56E-06,-1.96625003E+00
-9.81000E-03,+780.69E-06,-1.90114952E+00
-9.80000E-03,+796.92E-06,-1.84481785E+00
-9.79000E-03,+717.07E-06,-1.78263192E+00
-9.78000E-03,+528.91E-06,-1.72319726E+00
-9.77000E-03,+755.69E-06,-1.66449124E+00
-9.76000E-03,+628.35E-06,-1.60895100E+00
-9.75000E-03,+603.33E-06,-1.54123744E+00
-9.74000E-03,+558.65E-06,-1.48483042E+00
-9.73000E-03,+286.60E-06,-1.42182791E+00
-9.72000E-03,+304.76E-06,-1.35949120E+00
-9.71000E-03,+263.30E-06,-1.30307160E+00
-9.70000E-03,+145.41E-06,-1.24111181E+00
-9.69000E-03,+13.53E-06,-1.17773244E+00
-9.68000E-03,-129.36E-06,-1.12005652E+00
-9.67000E-03,-110.89E-06,-1.06743089E+00
-9.66000E-03,-52.55E-06,-1.00331030E+00
-9.65000E-03,+52.70E-06,-937.97112E-03
-9.64000E-03,+311.62E-06,-879.17713E-03
-9.63000E-03,+220.72E-06,-828.72485E-03
-9.62000E-03,+382.37E-06,-767.95856E-03
-9.61000E-03,+164.36E-06,-705.64697E-03
-9.60000E-03,+84.23E-06,-644.31529E-03
-9.59000E-03,+249.01E-06,-587.83289E-03
-9.58000E-03,-126.77E-06,-523.63693E-03
-9.57000E-03,-299.99E-06,-459.56658E-03
-9.56000E-03,-780.06E-06,-398.14694E-03
-9.55000E-03,-1.18750E-03,-341.86554E-03
-9.54000E-03,-1.50921E-03,-286.03645E-03
