x-axis,1,2
second,Volt,Volt
-10.00000E-03,+81.97E-06,-2.87949126E+00
-9.99000E-03,+11.02E-06,-2.98459176E+00
-9.98000E-03,-273.56E-06,-2.93292091E+00
-9.97000E-03,+281.44E-06,-2.86950382E+00
-9.96000E-03,-137.55E-06,-2.81111186E+00
-9.95000E-03,+48.30E-06,-2.75926512E+00
-9.94000E-03,-107.20E-06,-2.69098622E+00
-9.93000E-03,-380.62E-06,-2.62392593E+00
-9.92000E-03,-51.42E-06,-2.56133798E+00
-9.91000E-03,-263.73E-06,-2.51952893E+00
-9.90000E-03,-202.95E-06,-2.45254401E+00
-9.89000E-03,-136.55E-06,-2.38800884E+00
-9.88000E-03,-398.33E-06,-2.33225506E+00
-9.87000E-03,-245.24E-06,-2.27770732E+00
-9.86000E-03,+12.93E-06,-2.21092340E+00
-9.85000E-03,-456.47E-06,-2.14337315E+00
-9.84000E-03,-7.75E-06,-2.08326007E+00
-9.83000E-03,-623.71E-06,-2.02636308E+00
-9.82000E-03,-339.71E-06,-1.96534550E+00
-9.81000E-03,-164.89E-06,-1.90083545E+00
-9.80000E-03,-478.83E-06,-1.84494348E+00
-9.79000E-03,-346.44E-06,-1.78231785E+00
-9.78000E-03,-100.04E-06,-1.72273244E+00
-9.77000E-03,-454.01E-06,-1.66449124E+00
-9.76000E-03,-69.33E-06,-1.60837311E+00
-9.75000E-03,-424.94E-06,-1.53966709E+00
-9.74000E-03,-377.80E-06,-1.48435303E+00
-9.73000E-03,-199.23E-06,-1.42192841E+00
-9.72000E-03,-307.58E-06,-1.35918970E+00
-9.71000E-03,-102.43E-06,-1.30264446E+00
-9.70000E-03,-294.79E-06,-1.23991834E+00
-9.69000E-03,+11.77E-06,-1.17769474E+00
-9.68000E-03,-103.45E-06,-1.12001883E+00
-9.67000E-03,-348.83E-06,-1.06720476E+00
-9.66000E-03,-410.24E-06,-1.00303393E+00
-9.65000E-03,+171.54E-06,-937.78267E-03
-9.64000E-03,-557.32E-06,-879.17713E-03
-9.63000E-03,-105.37E-06,-827.80777E-03
-9.62000E-03,-246.17E-06,-767.93343E-03
-9.61000E-03,-222.02E-06,-705.33290E-03
-9.60000E-03,-263.76E-06,-644.18966E-03
-9.59000E-03,-694.11E-06,-587.48113E-03
-9.58000E-03,-1.03532E-03,-522.60678E-03
-9.57000E-03,-943.03E-06,-459.29020E-03
-9.56000E-03,-1.76946E-03,-398.46101E-03
-9.55000E-03,-1.94981E-03,-341.86554E-03
-9.54000E-03,-2.73916E-03,-285.83545E-03
