x-axis,1,2
second,Volt,Volt
-5.000000E-03,-742.400E-06,-2.755433468E+00
-4.995000E-03,-754.837E-06,-3.020609340E+00
-4.990000E-03,-717.123E-06,-2.995835469E+00
-4.985000E-03,-592.651E-06,-2.971036466E+00
-4.980000E-03,-470.666E-06,-2.936765106E+00
-4.975000E-03,-402.324E-06,-2.915734961E+00
-4.970000E-03,-651.721E-06,-2.893247502E+00
-4.965000E-03,-493.304E-06,-2.855772624E+00
-4.960000E-03,-420.641E-06,-2.832531433E+00
-4.955000E-03,-294.359E-06,-2.804491205E+00
-4.950000E-03,-405.590E-06,-2.768938445E+00
-4.945000E-03,-537.475E-06,-2.742242460E+00
-4.940000E-03,-597.676E-06,-2.707908276E+00
-4.935000E-03,-586.495E-06,-2.678988695E+00
-4.930000E-03,-520.590E-06,-2.652644449E+00
-4.925000E-03,-488.506E-06,-2.614918310E+00
-4.920000E-03,-527.374E-06,-2.586249985E+00
-4.915000E-03,-533.479E-06,-2.553498692E+00
-4.910000E-03,-760.113E-06,-2.521363053E+00
-4.905000E-03,-647.751E-06,-2.495081617E+00
-4.900000E-03,-874.937E-06,-2.457066521E+00
-4.895000E-03,-599.461E-06,-2.431149479E+00
-4.890000E-03,-599.184E-06,-2.401827813E+00
-4.885000E-03,-679.913E-06,-2.366501209E+00
-4.880000E-03,-784.686E-06,-2.338875559E+00
-4.875000E-03,-730.463E-06,-2.301915745E+00
-4.870000E-03,-532.802E-06,-2.272770056E+00
-4.865000E-03,-577.525E-06,-2.243800162E+00
-4.860000E-03,-589.814E-06,-2.209428319E+00
-4.855000E-03,-534.736E-06,-2.187217282E+00
-4.850000E-03,-565.137E-06,-2.155119219E+00
-4.845000E-03,-116.444E-06,-2.121388129E+00
-4.840000E-03,-369.411E-06,-2.098875557E+00
-4.835000E-03,-480.717E-06,-2.063749861E+00
-4.830000E-03,-468.279E-06,-2.036048942E+00
-4.825000E-03,-339.133E-06,-2.012280021E+00
-4.820000E-03,-511.496E-06,-1.975219700E+00
-4.815000E-03,-635.867E-06,-1.943586572E+00
-4.810000E-03,-602.551E-06,-1.908850335E+00
-4.805000E-03,-382.400E-06,-1.876124267E+00
-4.800000E-03,-268.525E-06,-1.848021209E+00
-4.795000E-03,-181.496E-06,-1.812280014E+00
-4.790000E-03,-558.607E-06,-1.792468565E+00
-4.785000E-03,-586.972E-06,-1.774202099E+00
-4.780000E-03,-523.784E-06,-1.735747269E+00
-4.775000E-03,-487.499E-06,-1.705558925E+00
-4.770000E-03,-483.155E-06,-1.673423137E+00
